,n_rejected,workertimes,unp_rank,generations,param_norm,grad_norm,n_reused,walltimes,baseline_mu,baseline_sigma,sigma,beta,lr_0,return_min,return_max,return_avg,return_var,return_sum,return_unp,return_val,observations_min,observations_max,observations_avg,observations_var,observations_sum,observations_unp,observations_val,accuracy_min,accuracy_max,accuracy_avg,accuracy_var,accuracy_sum,accuracy_unp,accuracy_val
75,0,6.11647367477417,1,75,26.446838,5.554882,0,296.3528161048889,-0.6611881256103516,-0.6611696481704712,0.05,-5.9914646,0.05,-0.7330822944641113,-0.5826982259750366,-0.6612025499343872,0.0007682193536311388,-66.12025451660156,-0.56403273,-0.5394455,1000,1000,1000.0,0.0,100000,1000,10000.0,0,0,0.0,0.0,0,0,0.0
76,0,3.1077117919921875,1,76,26.595476,5.7124715,0,300.0179452896118,-0.6501175761222839,-0.6501612663269043,0.05,-5.9914646,0.05,-0.7418184876441956,-0.5625489354133606,-0.6500788331031799,0.0012474899413064122,-65.00788116455078,-0.5136684,,1000,1000,1000.0,0.0,100000,1000,,0,0,0.0,0.0,0,0,
77,0,3.3186371326446533,1,77,26.744926,5.527046,0,303.9346733093262,-0.6433674097061157,-0.6433926820755005,0.05,-5.9914646,0.05,-0.7197504639625549,-0.5770137310028076,-0.6433148384094238,0.000838010455481708,-64.33148193359375,-0.5311934,,1000,1000,1000.0,0.0,100000,1000,,0,0,0.0,0.0,0,0,
78,0,3.2847189903259277,2,78,26.89234,5.368849,0,307.81962871551514,-0.636493980884552,-0.6364745497703552,0.05,-5.9914646,0.05,-0.7205169796943665,-0.5568245053291321,-0.6364993453025818,0.0010427815141156316,-63.64993667602539,-0.56725967,,1000,1000,1000.0,0.0,100000,1000,,0,0,0.0,0.0,0,0,
79,0,3.443773031234741,1,79,27.038834,5.7464375,0,311.8662986755371,-0.629332423210144,-0.6292995810508728,0.05,-5.9914646,0.05,-0.7167085409164429,-0.5749990344047546,-0.6293293833732605,0.0009307529544457793,-62.93293762207031,-0.5280341,,1000,1000,1000.0,0.0,100000,1000,,0,0,0.0,0.0,0,0,
80,0,3.6493775844573975,2,80,27.183704,5.4131317,0,316.02883076667786,-0.6236744523048401,-0.6236339807510376,0.05,-5.9914646,0.05,-0.7094042301177979,-0.54632169008255,-0.6237109303474426,0.0009047167259268463,-62.37109375,-0.5512002,,1000,1000,1000.0,0.0,100000,1000,,0,0,0.0,0.0,0,0,
81,0,3.4873781204223633,1,81,27.325329,5.619721,0,320.14154624938965,-0.6123290657997131,-0.6123141646385193,0.05,-5.9914646,0.05,-0.6820760369300842,-0.5472887754440308,-0.6123219728469849,0.0008353354060091078,-61.23219680786133,-0.51477665,,1000,1000,1000.0,0.0,100000,1000,,0,0,0.0,0.0,0,0,
82,0,3.51503324508667,1,82,27.464525,5.7198677,0,324.2042179107666,-0.6120373010635376,-0.6120684742927551,0.05,-5.9914646,0.05,-0.6856441497802734,-0.5489112734794617,-0.6120272278785706,0.0010346898343414068,-61.20272445678711,-0.51761025,,1000,1000,1000.0,0.0,100000,1000,,0,0,0.0,0.0,0,0,
83,0,3.4769442081451416,3,83,27.603153,5.6813793,0,328.2843255996704,-0.5951693654060364,-0.5951964259147644,0.05,-5.9914646,0.05,-0.6733464598655701,-0.5166021585464478,-0.5951546430587769,0.0009841774590313435,-59.515464782714844,-0.5247359,,1000,1000,1000.0,0.0,100000,1000,,0,0,0.0,0.0,0,0,
84,0,3.482980489730835,1,84,27.743954,5.5432377,0,332.3691279888153,-0.5933352112770081,-0.5933631062507629,0.05,-5.9914646,0.05,-0.6665307283401489,-0.5142044425010681,-0.5933138132095337,0.0007684787851758301,-59.33137893676758,-0.5102065,,1000,1000,1000.0,0.0,100000,1000,,0,0,0.0,0.0,0,0,
85,0,3.5063316822052,2,85,27.884775,5.546839,0,336.47754096984863,-0.5842723250389099,-0.5842717885971069,0.05,-5.9914646,0.05,-0.6676494479179382,-0.48625320196151733,-0.5842475295066833,0.00090713647659868,-58.42475509643555,-0.4915575,,1000,1000,1000.0,0.0,100000,1000,,0,0,0.0,0.0,0,0,
86,0,3.42230486869812,1,86,28.02156,5.7107005,0,340.5300133228302,-0.5827169418334961,-0.582772433757782,0.05,-5.9914646,0.05,-0.6603208184242249,-0.5072550177574158,-0.5826656222343445,0.0010297219268977642,-58.266563415527344,-0.50159377,,1000,1000,1000.0,0.0,100000,1000,,0,0,0.0,0.0,0,0,
87,0,3.406949758529663,1,87,28.154932,5.327101,0,344.4885857105255,-0.5775033831596375,-0.5774216651916504,0.05,-5.9914646,0.05,-0.6379477381706238,-0.5123551487922668,-0.5775600671768188,0.0008116278913803399,-57.756004333496094,-0.4664211,,1000,1000,1000.0,0.0,100000,1000,,0,0,0.0,0.0,0,0,
88,0,3.715456247329712,1,88,28.28858,5.6845536,0,348.75304555892944,-0.5646044015884399,-0.5645198225975037,0.05,-5.9914646,0.05,-0.6501943469047546,-0.5053535103797913,-0.564599871635437,0.0007637353264726698,-56.45998764038086,-0.49861053,,1000,1000,1000.0,0.0,100000,1000,,0,0,0.0,0.0,0,0,
89,0,3.475038766860962,1,89,28.418562,5.7313347,0,352.8777720928192,-0.5671672224998474,-0.5671337246894836,0.05,-5.9914646,0.05,-0.6465156674385071,-0.4907259941101074,-0.5671884417533875,0.0008531756466254592,-56.71884536743164,-0.4707786,,1000,1000,1000.0,0.0,100000,1000,,0,0,0.0,0.0,0,0,
90,0,3.3514068126678467,4,90,28.54808,5.4621263,0,356.82659101486206,-0.5572025775909424,-0.5571814775466919,0.05,-5.9914646,0.05,-0.6034502387046814,-0.4981638193130493,-0.5572079420089722,0.0005379278445616364,-55.720794677734375,-0.51302946,,1000,1000,1000.0,0.0,100000,1000,,0,0,0.0,0.0,0,0,
91,0,3.573482036590576,1,91,28.67833,5.734307,0,360.9900817871094,-0.5506466031074524,-0.5505918264389038,0.05,-5.9914646,0.05,-0.6223746538162231,-0.47545209527015686,-0.5506753921508789,0.0008956596720963717,-55.06753921508789,-0.44883958,,1000,1000,1000.0,0.0,100000,1000,,0,0,0.0,0.0,0,0,
92,0,3.480069875717163,1,92,28.806763,5.4749618,0,365.1920328140259,-0.546112060546875,-0.5461446046829224,0.05,-5.9914646,0.05,-0.6069009304046631,-0.46140146255493164,-0.5461040139198303,0.0010490415152162313,-54.61040115356445,-0.4605375,,1000,1000,1000.0,0.0,100000,1000,,0,0,0.0,0.0,0,0,
93,0,3.4585018157958984,7,93,28.93476,5.6867065,0,369.283974647522,-0.5398950576782227,-0.5398899912834167,0.05,-5.9914646,0.05,-0.6243003606796265,-0.4723181128501892,-0.5398802757263184,0.000804112758487463,-53.9880256652832,-0.49005526,,1000,1000,1000.0,0.0,100000,1000,,0,0,0.0,0.0,0,0,
94,0,3.108792781829834,17,94,29.060808,5.7030606,0,373.08262968063354,-0.5311402082443237,-0.5311774611473083,0.05,-5.9914646,0.05,-0.6122673153877258,-0.45821523666381836,-0.5311024188995361,0.0010814218549057841,-53.1102409362793,-0.4953974,,1000,1000,1000.0,0.0,100000,1000,,0,0,0.0,0.0,0,0,
95,0,3.4697580337524414,1,95,29.187958,5.495176,0,377.1544682979584,-0.5303118228912354,-0.53034508228302,0.05,-5.9914646,0.05,-0.6115410923957825,-0.4677281677722931,-0.530321478843689,0.0007924125529825687,-53.03215026855469,-0.4276846,,1000,1000,1000.0,0.0,100000,1000,,0,0,0.0,0.0,0,0,
96,0,3.8630223274230957,1,96,29.309732,5.714959,0,381.62353563308716,-0.5265131592750549,-0.5265630483627319,0.05,-5.9914646,0.05,-0.5984033346176147,-0.4758937656879425,-0.5264831781387329,0.0006370280170813203,-52.6483154296875,-0.43842047,,1000,1000,1000.0,0.0,100000,1000,,0,0,0.0,0.0,0,0,
97,0,3.5176923274993896,1,97,29.432196,5.6924233,0,385.74568915367126,-0.5202531814575195,-0.5202463269233704,0.05,-5.9914646,0.05,-0.6173121929168701,-0.45205873250961304,-0.520251452922821,0.0008232722175307572,-52.025146484375,-0.43453693,,1000,1000,1000.0,0.0,100000,1000,,0,0,0.0,0.0,0,0,
98,0,3.3204169273376465,1,98,29.556446,5.7391186,0,389.6094009876251,-0.5181230902671814,-0.5181460976600647,0.05,-5.9914646,0.05,-0.6064098477363586,-0.44830700755119324,-0.5181178450584412,0.0010533786844462156,-51.81178665161133,-0.40487987,,1000,1000,1000.0,0.0,100000,1000,,0,0,0.0,0.0,0,0,
99,0,3.5208237171173096,3,99,29.67924,5.676664,0,393.72816228866577,-0.5174014568328857,-0.5174208879470825,0.05,-5.9914646,0.05,-0.5916500091552734,-0.4317499101161957,-0.5173542499542236,0.0009450979414395988,-51.73542404174805,-0.45438752,,1000,1000,1000.0,0.0,100000,1000,,0,0,0.0,0.0,0,0,
