,n_rejected,unp_rank,walltimes,workertimes,n_reused,generations,grad_norm,param_norm,baseline_mu,baseline_sigma,sigma,beta,lr_0,lr_1,return_min,return_max,return_avg,return_var,return_sum,return_unp,return_val,observations_min,observations_max,observations_avg,observations_var,observations_sum,observations_unp,observations_val
222,0,3,7645.730735063553,28.495426654815674,0,222,2.1321533,149.72408,0.0,0.0,0.047604684,-6.107692,1.0,1.0,0.0,260.0,150.8,4051.36,15080.0,240.0,,529,1000,968.8,5604.579999999999,96880,1000,
223,0,12,7679.112315893173,28.172796487808228,0,223,2.1340775,149.74126,0.0,0.0,0.04753797,-6.107692,1.0,1.0,0.0,240.0,148.4,3065.44,14840.0,200.0,,387,1000,967.83,11020.481099999997,96783,1000,
224,0,18,7712.34673666954,28.00323176383972,0,224,2.1340528,149.75833,0.0,0.0,0.047499847,-6.107692,1.0,1.0,20.0,260.0,154.6,3118.839999999999,15460.0,200.0,,571,1000,960.88,9119.065599999998,96088,1000,
225,0,12,7745.496373176575,27.926249265670776,0,225,2.1334352,149.77693,0.0,0.0,0.04747691,-6.107692,1.0,1.0,0.0,260.0,153.6,3527.0400000000013,15360.0,220.0,,456,1000,976.18,6388.1476,97618,1000,
226,0,4,7779.094464063644,28.328595876693726,0,226,2.1325305,149.79541,0.0,0.0,0.047429506,-6.107692,1.0,1.0,0.0,280.0,159.4,4131.64,15940.0,240.0,,517,1000,976.77,6959.0571,97677,1000,
227,0,2,7812.962064266205,28.516614198684692,0,227,2.132845,149.81398,0.0,0.0,0.04737528,-6.107692,1.0,1.0,0.0,260.0,164.8,2168.96,16480.0,240.0,,709,1000,973.0,4064.98,97300,1000,
228,0,3,7846.176659107208,27.813583850860596,0,228,2.132293,149.83424,0.0,0.0,0.047342334,-6.107692,1.0,1.0,20.0,260.0,150.4,2395.84,15040.0,220.0,,606,1000,965.15,6995.307499999999,96515,1000,
229,0,15,7880.817519903183,29.422054290771484,0,229,2.1322997,149.85406,0.0,0.0,0.047309123,-6.107692,1.0,1.0,0.0,260.0,148.4,2745.44,14840.0,200.0,,835,1000,987.21,1268.3659,98721,1000,
230,0,3,7913.8225955963135,27.811509132385254,0,230,2.1327353,149.87202,0.0,0.0,0.047308605,-6.107692,1.0,1.0,0.0,260.0,142.8,4224.160000000001,14280.0,240.0,,534,1000,965.19,7462.0939,96519,1000,
231,0,1,7947.743062019348,28.72312355041504,0,231,2.1348054,149.88623,0.0,0.0,0.047285624,-6.107692,1.0,1.0,20.0,260.0,142.8,2712.16,14280.0,260.0,,550,1000,970.88,5629.9256,97088,1000,
232,0,2,7981.459861278534,28.4855055809021,0,232,2.1340046,149.89993,0.0,0.0,0.047262836,-6.107692,1.0,1.0,0.0,260.0,154.6,2470.84,15460.0,240.0,,671,1000,970.19,4915.853900000001,97019,1000,
233,0,8,8014.90167093277,28.215769290924072,0,233,2.13425,149.91302,0.0,0.0,0.047216184,-6.107692,1.0,1.0,0.0,260.0,136.4,5611.04,13640.0,220.0,,454,1000,966.38,10232.315600000002,96638,1000,
234,0,2,8049.118225574493,28.993966817855835,0,234,2.1334224,149.92636,0.0,0.0,0.047197692,-6.107692,1.0,1.0,0.0,280.0,152.0,3016.0,15200.0,260.0,,538,1000,972.99,7127.3299,97299,1000,
235,0,1,8083.453520298004,28.873284816741943,0,235,2.134283,149.94006,0.0,0.0,0.04717714,-6.1179333,1.0,1.0,0.0,240.0,153.6,3255.0400000000004,15360.0,240.0,,712,1000,982.92,3346.7335999999987,98292,1000,
236,0,4,8116.778221845627,28.009652614593506,0,236,2.132499,149.95088,0.0,0.0,0.047175493,-6.1179333,1.0,1.0,0.0,260.0,148.2,2976.76,14820.0,220.0,,507,1000,963.11,8403.3379,96311,1000,
237,0,1,8149.993176698685,28.01061511039734,0,237,2.1351383,149.96005,0.0,0.0,0.04717069,-6.1179333,1.0,1.0,0.0,260.0,150.0,3884.0,15000.0,260.0,,677,1000,972.46,4680.2483999999995,97246,1000,
238,0,7,8183.526598453522,28.241446256637573,0,238,2.1330326,149.9685,0.0,0.0,0.047148563,-6.1179333,1.0,1.0,0.0,240.0,152.4,2902.24,15240.0,220.0,,590,1000,973.32,4747.597600000001,97332,1000,
239,0,2,8218.333821296692,29.604050636291504,0,239,2.1317508,149.97842,0.0,0.0,0.047166273,-6.1179333,1.0,1.0,0.0,260.0,150.4,2899.839999999999,15040.0,240.0,,658,1000,987.22,2394.1716,98722,1000,
240,0,10,8252.845729589462,29.107767581939697,0,240,2.1330018,149.98737,0.0,0.0,0.047182795,-6.1179333,1.0,1.0,0.0,260.0,157.6,2546.2400000000007,15760.0,220.0,,585,1000,979.61,4102.4178999999995,97961,1000,
241,0,3,8285.547796487808,27.511666536331177,0,241,2.1332388,149.9954,0.0,0.0,0.047187172,-6.1179333,1.0,1.0,0.0,240.0,142.6,3485.2400000000007,14260.0,220.0,,350,1000,960.53,12678.629099999996,96053,1000,
242,0,1,8319.436963558197,28.687824726104736,0,242,2.132608,150.00221,0.0,0.0,0.047209125,-6.1179333,1.0,1.0,0.0,260.0,159.6,2903.8399999999992,15960.0,260.0,,579,1000,978.56,4712.5264,97856,1000,
243,0,12,8354.097791194916,29.464037656784058,0,243,2.1332462,150.00977,0.0,0.0,0.047231812,-6.1179333,1.0,1.0,0.0,260.0,156.4,3195.04,15640.0,220.0,,490,1000,980.54,6167.1284000000005,98054,1000,
244,0,16,8387.754465341568,28.5093355178833,0,244,2.1330445,150.0206,0.0,0.0,0.047231566,-6.1179333,1.0,1.0,20.0,260.0,158.0,2268.0,15800.0,200.0,,615,1000,975.27,5531.977100000002,97527,1000,
245,0,6,8422.15350484848,29.19521737098694,0,245,2.1326,150.03346,0.0,0.0,0.047248423,-6.1179333,1.0,1.0,20.0,260.0,158.4,2677.44,15840.0,220.0,,683,1000,984.45,2580.1474999999996,98445,1000,
246,0,7,8456.984949350357,29.52476739883423,0,246,2.1333463,150.04716,0.0,0.0,0.047261763,-6.1179333,1.0,1.0,0.0,280.0,151.2,2770.56,15120.0,220.0,,733,1000,991.32,1118.8975999999998,99132,1000,
247,0,12,8491.772913217545,29.586681604385376,0,247,2.1330597,150.06015,0.0,0.0,0.04724613,-6.1179333,1.0,1.0,40.0,260.0,172.6,2069.2400000000007,17260.0,220.0,,842,1000,987.61,1210.5978999999998,98761,1000,
248,0,11,8526.591794490814,29.606241464614868,0,248,2.1328578,150.0729,0.0,0.0,0.04722788,-6.1179333,1.0,1.0,40.0,260.0,157.6,2802.2400000000007,15760.0,220.0,,708,1000,980.78,2685.8716000000004,98078,1000,
249,0,1,8560.581314086914,28.779295206069946,0,249,2.132192,150.08484,0.0,0.0,0.047177386,-6.1179333,1.0,1.0,20.0,260.0,154.4,2200.6399999999994,15440.0,280.0,,668,1000,978.71,3802.2459,97871,1000,
250,0,11,8595.254884004593,29.470271348953247,0,250,2.1323223,150.09659,0.0,0.0,0.047116585,-6.1179333,1.0,1.0,0.0,260.0,158.0,2508.0,15800.0,200.0,,735,1000,983.92,2661.2336,98392,1000,
251,0,3,8629.24898314476,28.765533924102783,0,251,2.1318407,150.10745,0.0,0.0,0.047071133,-6.1179333,1.0,1.0,0.0,260.0,152.2,2943.160000000001,15220.0,220.0,,718,1000,982.18,2716.427599999999,98218,1000,
252,0,1,8663.3022210598,28.753693342208862,0,252,2.1326132,150.11888,0.0,0.0,0.046999667,-6.1179333,1.0,1.0,0.0,240.0,154.4,1936.64,15440.0,240.0,,594,1000,975.21,5426.565899999999,97521,1000,
253,0,11,8697.622814416885,28.849162340164185,0,253,2.1313589,150.12898,0.0,0.0,0.046936173,-6.110511,1.0,1.0,0.0,280.0,163.2,3381.7599999999993,16320.0,220.0,,606,1000,977.49,5697.6899,97749,1000,
254,0,24,8731.818790912628,28.803339958190918,0,254,2.134961,150.1374,0.0,0.0,0.046876386,-6.110511,1.0,1.0,0.0,260.0,163.0,3555.0,16300.0,200.0,,637,1000,983.87,3614.133100000001,98387,946,
255,0,2,8765.803455114365,28.952712059020996,0,255,2.134151,150.14604,0.0,0.0,0.046849996,-6.110511,1.0,1.0,0.0,260.0,157.6,2730.24,15760.0,240.0,,556,1000,969.7,6193.069999999999,96970,1000,
256,0,10,8800.530684947968,29.582071542739868,0,256,2.1345534,150.15564,0.0,0.0,0.04682248,-6.110511,1.0,1.0,0.0,280.0,163.4,2696.4399999999996,16340.0,220.0,,655,1000,989.52,2189.1896,98952,1000,
257,0,19,8835.28641629219,29.59670853614807,0,257,2.1331604,150.1635,0.0,0.0,0.04682343,-6.110511,1.0,1.0,0.0,240.0,167.8,1783.16,16780.0,200.0,,804,1000,989.89,1265.5579,98989,867,
258,0,3,8869.226925611496,29.082717657089233,0,258,2.1323948,150.16882,0.0,0.0,0.046837687,-6.110511,1.0,1.0,0.0,260.0,150.2,3339.96,15020.0,240.0,,705,1000,979.37,3223.1531000000004,97937,1000,
259,0,9,8903.166694641113,28.71935796737671,0,259,2.1323273,150.17615,0.0,0.0,0.046852756,-6.110511,1.0,1.0,0.0,280.0,158.4,2741.44,15840.0,220.0,,709,1000,987.11,2288.1379000000006,98711,1000,
260,0,9,8936.590076208115,28.149229049682617,0,260,2.1321921,150.18127,0.0,0.0,0.04686532,-6.110511,1.0,1.0,0.0,260.0,152.6,3549.240000000001,15260.0,220.0,,568,1000,977.72,5765.1215999999995,97772,1000,
261,0,20,8971.132599115372,29.259212493896484,0,261,2.133712,150.18883,0.0,0.0,0.046896722,-6.110511,1.0,1.0,0.0,260.0,163.4,2688.44,16340.0,200.0,,662,1000,988.83,2150.361099999999,98883,1000,
262,0,20,9005.542405843735,29.001863718032837,0,262,2.1323407,150.1963,0.0,0.0,0.046939217,-6.110511,1.0,1.0,40.0,260.0,161.4,2338.0399999999995,16140.0,200.0,,597,1000,983.81,3996.3338999999996,98381,1000,
263,0,5,9040.201123714447,29.486437797546387,0,263,2.1328645,150.20178,0.0,0.0,0.046974607,-6.110511,1.0,1.0,0.0,260.0,165.8,2802.36,16580.0,240.0,,671,1000,982.72,2500.6416,98272,1000,
264,0,23,9075.106926202774,29.706794023513794,0,264,2.1328254,150.20634,0.0,0.0,0.046991564,-6.110511,1.0,1.0,0.0,260.0,158.8,2846.56,15880.0,200.0,,753,1000,992.59,1074.0619000000002,99259,1000,
265,0,9,9110.06132698059,29.798972606658936,0,265,2.1326823,150.21117,0.0,0.0,0.047013942,-6.110511,1.0,1.0,0.0,260.0,163.2,2645.7599999999993,16320.0,220.0,,765,1000,991.13,1102.3331,99113,1000,
266,0,3,9145.337311506271,30.104952096939087,0,266,2.1346729,150.21489,0.0,0.0,0.047021937,-6.110511,1.0,1.0,0.0,280.0,168.2,3160.7599999999993,16820.0,240.0,,862,1000,992.79,614.3859,99279,1000,
267,0,1,9180.177612781525,29.524847507476807,0,267,2.1333745,150.2189,0.0,0.0,0.047017585,-6.110511,1.0,1.0,0.0,260.0,164.0,3376.0,16400.0,280.0,,739,1000,985.72,2065.7216,98572,1000,
268,0,7,9214.497022867203,29.182578563690186,0,268,2.1343732,150.22061,0.0,0.0,0.04702068,-6.110511,1.0,1.0,0.0,240.0,165.0,2475.0,16500.0,220.0,,418,1000,984.34,5093.884400000002,98434,1000,
269,0,35,9248.473521709442,28.818830013275146,0,269,2.1331913,150.22491,0.0,0.0,0.04706017,-6.110511,1.0,1.0,0.0,260.0,164.4,3660.64,16440.0,180.0,,495,1000,973.65,6674.0675,97365,899,
270,0,8,9283.255125522614,29.744189023971558,0,270,2.1310594,150.22925,0.0,0.0,0.04707644,-6.110511,1.0,1.0,0.0,260.0,163.4,2808.4399999999996,16340.0,220.0,,711,1000,987.59,2245.321900000001,98759,1000,
271,0,30,9317.615224123001,28.86624264717102,0,271,2.1331162,150.23402,0.0,0.0,0.047110688,-6.0919304,1.0,1.0,0.0,260.0,161.2,3078.56,16120.0,180.0,,530,1000,977.37,6330.8931,97737,863,
272,0,2,9352.55986046791,30.048519134521484,0,272,2.1306224,150.2385,0.0,0.0,0.04714716,-6.0919304,1.0,1.0,0.0,260.0,164.2,2418.3600000000006,16420.0,240.0,,731,1000,990.58,1490.4435999999994,99058,1000,
273,0,2,9385.76123547554,27.953556299209595,0,273,2.1333303,150.23994,0.0,0.0,0.04716244,-6.0919304,1.0,1.0,0.0,260.0,155.6,3524.6399999999994,15560.0,240.0,,494,1000,975.55,7014.527499999999,97555,1000,
274,0,4,9420.583756923676,29.6582133769989,0,274,2.131984,150.24033,0.0,0.0,0.047183122,-6.0919304,1.0,1.0,0.0,260.0,168.4,3649.44,16840.0,240.0,,690,1000,986.84,2897.334400000001,98684,1000,
275,0,2,9455.688169002533,29.837242126464844,0,275,2.132489,150.24265,0.0,0.0,0.047193035,-6.0919304,1.0,1.0,0.0,280.0,165.2,2740.9599999999987,16520.0,240.0,,679,1000,988.07,2388.865100000001,98807,1000,
276,0,9,9490.034434556961,29.034810304641724,0,276,2.132228,150.24355,0.0,0.0,0.047197927,-6.0919304,1.0,1.0,0.0,240.0,167.0,2723.0,16700.0,220.0,,607,1000,976.93,5716.025100000002,97693,1000,
277,0,18,9524.091556072235,28.907366514205933,0,277,2.132492,150.24278,0.0,0.0,0.047212042,-6.0919304,1.0,1.0,0.0,260.0,153.6,3375.0400000000004,15360.0,200.0,,508,1000,967.7,7556.710000000003,96770,1000,
278,0,3,9557.650003910065,28.398715496063232,0,278,2.1313467,150.24255,0.0,0.0,0.04723894,-6.0919304,1.0,1.0,0.0,260.0,153.6,3967.0400000000013,15360.0,240.0,,420,1000,973.86,7225.3004,97386,1000,
279,0,1,9592.568809747696,29.753723621368408,0,279,2.1324432,150.23979,0.0,0.0,0.047254268,-6.0919304,1.0,1.0,0.0,240.0,159.8,3067.9599999999987,15980.0,240.0,,660,1000,986.16,2262.2744000000002,98616,1000,
280,0,8,9626.328092813492,28.613393545150757,0,280,2.1338923,150.23566,0.0,0.0,0.04725256,-6.0919304,1.0,1.0,20.0,260.0,159.0,2491.0,15900.0,220.0,,641,1000,975.28,5031.341599999999,97528,1000,
281,0,2,9659.514816522598,28.023029804229736,0,281,2.132097,150.2329,0.0,0.0,0.04725018,-6.0919304,1.0,1.0,0.0,260.0,157.0,3891.0,15700.0,240.0,,511,1000,976.73,6880.857099999998,97673,1000,
282,0,2,9692.681693077087,28.009146690368652,0,282,2.134513,150.23027,0.0,0.0,0.047262993,-6.0919304,1.0,1.0,0.0,260.0,160.6,3387.64,16060.0,240.0,,538,1000,971.09,7176.641900000001,97109,1000,
283,0,13,9726.402361392975,28.57049798965454,0,283,2.1327336,150.22841,0.0,0.0,0.04728524,-6.0919304,1.0,1.0,0.0,280.0,155.4,3878.839999999999,15540.0,220.0,,453,1000,970.54,7001.708399999999,97054,1000,
284,0,15,9760.798044919968,29.239450931549072,0,284,2.13341,150.22777,0.0,0.0,0.047303237,-6.0919304,1.0,1.0,0.0,260.0,167.8,2847.160000000001,16780.0,220.0,,658,1000,989.76,1743.7423999999996,98976,1000,
285,0,1,9794.896915197372,28.915100574493408,0,285,2.131728,150.22581,0.0,0.0,0.047329467,-6.0919304,1.0,1.0,0.0,260.0,160.0,3816.0,16000.0,260.0,,641,1000,983.15,2952.7475000000004,98315,1000,
286,0,18,9829.18156862259,29.100191116333008,0,286,2.13532,150.2239,0.0,0.0,0.047361095,-6.0919304,1.0,1.0,0.0,240.0,161.2,2622.56,16120.0,200.0,,579,1000,974.58,6342.6636,97458,1000,
287,0,11,9862.676220417023,28.31875729560852,0,287,2.1330798,150.22406,0.0,0.0,0.047421645,-6.0919304,1.0,1.0,0.0,280.0,165.8,3090.36,16580.0,220.0,,403,1000,973.03,8212.1691,97303,1000,
288,0,4,9895.802757501602,27.93729829788208,0,288,2.1344965,150.22449,0.0,0.0,0.04748625,-6.0919304,1.0,1.0,0.0,260.0,159.6,4015.84,15960.0,240.0,,480,1000,967.75,10846.5475,96775,1000,
289,0,1,9930.251895666122,28.982179164886475,0,289,2.1327982,150.22588,0.0,0.0,0.047550395,-6.07886,1.0,1.0,0.0,260.0,160.6,2715.64,16060.0,260.0,,520,1000,985.91,3644.041899999999,98591,1000,
290,0,15,9965.066234111786,29.63179349899292,0,290,2.1345453,150.22537,0.0,0.0,0.047605183,-6.07886,1.0,1.0,0.0,260.0,174.8,3220.96,17480.0,220.0,,673,1000,989.79,1921.4459000000008,98979,1000,
291,0,3,10000.139915704727,29.881942749023438,0,291,2.1332257,150.22295,0.0,0.0,0.04764805,-6.07886,1.0,1.0,0.0,260.0,157.2,4104.160000000001,15720.0,240.0,,550,1000,979.74,5940.0724,97974,1000,
292,0,1,10034.1683883667,28.859922885894775,0,292,2.1334314,150.21973,0.0,0.0,0.04770793,-6.07886,1.0,1.0,0.0,240.0,152.4,3422.240000000001,15240.0,240.0,,530,1000,974.65,5082.227499999999,97465,1000,
293,0,13,10068.10074710846,28.758944988250732,0,293,2.1337502,150.21545,0.0,0.0,0.04775794,-6.07886,1.0,1.0,0.0,300.0,159.0,3987.0,15900.0,220.0,,404,1000,967.73,10530.537100000001,96773,1000,
294,0,20,10102.534559965134,29.245235919952393,0,294,2.132479,150.21494,0.0,0.0,0.04779596,-6.07886,1.0,1.0,0.0,260.0,155.6,3836.6399999999994,15560.0,200.0,,564,1000,991.62,2151.635600000001,99162,1000,
295,0,4,10135.898719787598,28.187185287475586,0,295,2.1337404,150.21529,0.0,0.0,0.04783187,-6.07886,1.0,1.0,0.0,240.0,145.4,3390.839999999999,14540.0,220.0,,545,1000,965.44,9056.1064,96544,1000,
296,0,9,10169.83531665802,28.758131742477417,0,296,2.1334832,150.21332,0.0,0.0,0.047874916,-6.07886,1.0,1.0,20.0,280.0,172.6,2349.2400000000007,17260.0,220.0,,593,1000,986.01,3555.0498999999995,98601,1000,
297,0,13,10203.813135147095,28.786715745925903,0,297,2.1329117,150.20839,0.0,0.0,0.04790588,-6.07886,1.0,1.0,0.0,260.0,153.6,3831.0400000000013,15360.0,220.0,,667,1000,977.92,3502.7736,97792,1000,
298,0,29,10238.440886735916,29.436277151107788,0,298,2.133722,150.20383,0.0,0.0,0.047894966,-6.07886,1.0,1.0,0.0,280.0,154.4,4024.64,15440.0,180.0,,486,1000,979.68,4491.277600000001,97968,1000,
299,0,6,10273.24487400055,29.634460926055908,0,299,2.132141,150.20255,0.0,0.0,0.04786785,-6.07886,1.0,1.0,0.0,260.0,153.8,3637.56,15380.0,220.0,,648,1000,975.66,5037.2844000000005,97566,1000,
