,workertimes,walltimes,n_rejected,grad_norm,unp_rank,generations,param_norm,n_reused,baseline_mu,baseline_sigma,sigma,beta,lr_0,lr_1,return_min,return_max,return_avg,return_var,return_sum,return_unp,return_val,observations_min,observations_max,observations_avg,observations_var,observations_sum,observations_unp,observations_val
63,27.418123960494995,2378.638560771942,0,2.492994,6,63,32.324787,0,102.59446716308594,102.5858154296875,0.04987124,-5.996615,0.05,0.05,0.0,200.0,102.6,4677.24,10260.0,160.0,,498,1000,934.71,12517.3659,93471,977,
64,27.84110450744629,2415.773029088974,0,2.495938,11,64,32.332428,0,109.59983825683594,109.60261535644531,0.04986991,-5.996615,0.05,0.05,0.0,220.0,109.6,4547.839999999999,10960.0,160.0,,505,1000,943.61,11725.1779,94361,981,
65,26.551461219787598,2451.609274864197,0,2.493295,10,65,32.340088,0,111.21192169189453,111.22395324707031,0.049870014,-5.996615,0.05,0.05,0.0,220.0,111.2,4306.56,11120.0,160.0,,450,1000,924.97,14969.289100000002,92497,976,
66,28.183067083358765,2489.4711875915527,0,2.494483,10,66,32.3478,0,110.00184631347656,109.99848175048828,0.04987142,-5.996615,0.05,0.05,0.0,240.0,110.0,4220.0,11000.0,160.0,,638,1000,945.59,9166.161900000001,94559,969,
67,28.23091721534729,2527.1522336006165,0,2.4960353,8,67,32.35543,0,102.99647521972656,102.99778747558594,0.04987123,-5.996615,0.05,0.05,0.0,220.0,103.0,4787.0,10300.0,160.0,,541,1000,949.78,9220.751599999996,94978,998,
68,27.666183471679688,2564.5338876247406,0,2.4932215,7,68,32.362988,0,102.99010467529297,102.98616790771484,0.049871407,-5.9968987,0.05,0.05,0.0,240.0,103.0,4555.0,10300.0,160.0,,594,1000,953.99,7932.789899999999,95399,975,
69,28.061052083969116,2602.0654022693634,0,2.4953296,4,69,32.37055,0,105.80599975585938,105.81007385253906,0.04987075,-5.9968987,0.05,0.05,0.0,200.0,105.8,4418.36,10580.0,160.0,,618,1000,953.13,8017.3331,95313,998,
70,28.007221698760986,2639.466935157776,0,2.4939346,8,70,32.37802,0,115.99915313720703,115.99673461914062,0.049870383,-5.9968987,0.05,0.05,0.0,220.0,116.0,4056.0,11600.0,160.0,,534,1000,953.87,8261.5131,95387,984,
71,28.19489884376526,2677.1299583911896,0,2.4914825,13,71,32.385468,0,117.39075469970703,117.37870025634766,0.049869873,-5.9968987,0.05,0.05,0.0,280.0,117.4,4597.240000000001,11740.0,160.0,,694,1000,956.01,6701.849900000001,95601,979,
72,28.44723153114319,2714.9297058582306,0,2.4928865,9,72,32.393,0,117.59727478027344,117.59822082519531,0.049868587,-5.9968987,0.05,0.05,0.0,220.0,117.6,3642.240000000001,11760.0,160.0,,509,1000,939.12,10720.0256,93912,988,
73,28.511728763580322,2752.8144805431366,0,2.4940028,13,73,32.400642,0,112.40255737304688,112.40878295898438,0.04986652,-5.9968987,0.05,0.05,0.0,240.0,112.4,4830.240000000002,11240.0,160.0,,600,1000,950.14,8874.5004,95014,971,
74,27.87578320503235,2790.019103050232,0,2.4936378,6,74,32.408367,0,114.60841369628906,114.6142349243164,0.04986358,-5.9968987,0.05,0.05,0.0,220.0,114.6,4222.839999999999,11460.0,160.0,,606,1000,957.58,7394.763600000001,95758,983,
75,28.138615369796753,2827.6271517276764,0,2.4967332,7,75,32.416073,0,112.40229797363281,112.40872192382812,0.049861584,-5.9968987,0.05,0.05,0.0,200.0,112.4,4038.2400000000007,11240.0,160.0,,596,1000,951.77,7563.4571,95177,967,
76,28.126047134399414,2865.094071865082,0,2.4939907,4,76,32.42394,0,123.19773864746094,123.19657135009766,0.04986148,-5.9968987,0.05,0.05,0.0,220.0,123.2,3669.76,12320.0,160.0,,553,1000,959.63,6094.053100000002,95963,984,
77,27.302088737487793,2901.8605988025665,0,2.4959548,12,77,32.43166,0,116.00395202636719,116.01335144042969,0.04986086,-5.9968987,0.05,0.05,0.0,240.0,116.0,4336.0,11600.0,160.0,,503,1000,937.21,11747.745900000002,93721,988,
78,28.125746250152588,2939.346328020096,0,2.494029,5,78,32.439354,0,122.39820098876953,122.40157318115234,0.04986162,-5.9968987,0.05,0.05,0.0,200.0,122.4,3274.2400000000007,12240.0,160.0,,513,1000,952.44,8731.586399999998,95244,977,
79,28.697070598602295,2977.5842645168304,0,2.4942014,10,79,32.447117,0,127.8141860961914,127.82685852050781,0.04986223,-5.9968987,0.05,0.05,0.0,240.0,127.8,3455.1600000000008,12780.0,160.0,,525,1000,965.52,5599.589600000001,96552,984,
80,28.593178272247314,3015.731148004532,0,2.4938197,6,80,32.45497,0,122.39874267578125,122.40069580078125,0.04986231,-5.9968987,0.05,0.05,0.0,200.0,122.4,3186.240000000001,12240.0,160.0,,636,1000,945.84,9022.0744,94584,979,
81,28.297176837921143,3053.682284116745,0,2.4927442,13,81,32.462753,0,125.19711303710938,125.19256591796875,0.04986264,-5.9968987,0.05,0.05,0.0,220.0,125.2,3788.96,12520.0,160.0,,615,1000,949.88,8252.4056,94988,992,
82,27.371891975402832,3090.414251804352,0,2.4953222,8,82,32.470535,0,115.59918975830078,115.59517669677734,0.04986236,-5.9968987,0.05,0.05,0.0,180.0,115.6,3444.64,11560.0,160.0,,478,1000,935.24,12043.8824,93524,992,
83,29.362854719161987,3129.15283203125,0,2.4930367,8,83,32.478344,0,114.4141616821289,114.42400360107422,0.049862955,-5.9968987,0.05,0.05,0.0,220.0,114.4,4680.64,11440.0,160.0,,635,1000,968.51,4534.3499,96851,980,
84,27.072585821151733,3166.0534992218018,0,2.4940884,6,84,32.48609,0,121.39749145507812,121.39875793457031,0.04986433,-5.9970393,0.05,0.05,0.0,220.0,121.4,3290.04,12140.0,160.0,,436,1000,924.98,15593.099599999998,92498,968,
85,28.27859592437744,3203.7466695308685,0,2.493623,3,85,32.493782,0,110.40630340576172,110.4136962890625,0.04986495,-5.9970393,0.05,0.05,0.0,200.0,110.4,4275.839999999999,11040.0,160.0,,443,1000,950.49,11104.8899,95049,982,
86,29.007784843444824,3242.4634783267975,0,2.4945405,9,86,32.501415,0,119.59524536132812,119.58740997314453,0.049864914,-5.9970393,0.05,0.05,0.0,220.0,119.6,4151.839999999999,11960.0,160.0,,492,1000,952.15,7587.307500000003,95215,983,
87,27.418308973312378,3279.8258848190308,0,2.4961565,5,87,32.50925,0,111.99392700195312,111.98502349853516,0.049864095,-5.9970393,0.05,0.05,0.0,180.0,112.0,3936.0,11200.0,160.0,,583,1000,954.42,7762.383600000001,95442,993,
