,n_reused,unp_rank,n_rejected,grad_norm,param_norm,workertimes,generations,walltimes,baseline_mu,baseline_sigma,sigma,beta,lr_0,return_min,return_max,return_avg,return_var,return_sum,return_unp,return_val,observations_min,observations_max,observations_avg,observations_var,observations_sum,observations_unp,observations_val
146,0,6,0,42.4895,240.1826,27.91553521156311,146,4883.7421588897705,0.0,0.0,0.05,-5.9914646,0.05,0.0,240.0,147.8,2511.16,14780.0,200.0,,612,1000,964.01,7272.6498999999985,96401,1000,
147,0,23,0,42.527725,241.00984,26.736602067947388,147,4915.5461938381195,0.0,0.0,0.05,-5.9914646,0.05,0.0,280.0,148.2,4760.759999999999,14820.0,180.0,,545,1000,930.33,17487.221099999995,93033,1000,
148,0,11,0,42.559822,241.83272,27.457542657852173,148,4948.394373178482,0.0,0.0,0.05,-5.9914646,0.05,0.0,240.0,124.2,5490.36,12420.0,200.0,,444,1000,928.76,18933.6824,92876,1000,
149,0,28,0,42.505272,242.65225,27.366098165512085,149,4980.8239686489105,0.0,0.0,0.05,-5.9914646,0.05,0.0,260.0,128.6,5010.040000000001,12860.0,160.0,,555,1000,936.33,13234.781099999998,93633,1000,
150,0,18,0,42.58349,243.46909,27.663042783737183,150,5013.607678413391,0.0,0.0,0.05,-5.9914646,0.05,0.0,280.0,130.8,5531.36,13080.0,180.0,,442,1000,937.03,17104.029100000003,93703,975,
151,0,31,0,42.565582,244.279,27.997109413146973,151,5046.630105257034,0.0,0.0,0.05,-5.9914646,0.05,0.0,240.0,118.2,5464.76,11820.0,160.0,,398,1000,948.65,13735.4675,94865,1000,
152,0,21,0,42.54849,245.08797,26.712905168533325,152,5078.496506690979,0.0,0.0,0.05,-5.9914646,0.05,0.0,260.0,124.4,5156.64,12440.0,180.0,,529,1000,929.33,17649.881100000002,92933,882,
153,0,33,0,42.52284,245.89378,28.94466471672058,153,5112.301534414291,0.0,0.0,0.05,-5.9914646,0.05,0.0,260.0,128.2,5840.76,12820.0,160.0,,674,1000,968.21,5498.305899999999,96821,1000,
154,0,17,0,42.54076,246.69942,25.86498188972473,154,5143.302482128143,0.0,0.0,0.05,-5.9914646,0.05,0.0,300.0,133.2,4809.76,13320.0,180.0,,472,1000,931.8,17608.6,93180,1000,
155,0,23,0,42.570717,247.50131,28.323920249938965,155,5176.81046128273,0.0,0.0,0.05,-5.9914646,0.05,0.0,260.0,139.4,4555.64,13940.0,180.0,,469,1000,954.23,11694.097100000003,95423,1000,
156,0,34,0,42.532997,248.30016,28.178215980529785,156,5210.045753240585,0.0,0.0,0.05,-5.9914646,0.05,0.0,280.0,149.0,3635.0,14900.0,160.0,,413,1000,955.58,14004.1436,95558,1000,
157,0,18,0,42.555748,249.09494,29.12773823738098,157,5244.24534201622,0.0,0.0,0.05,-5.9914646,0.05,0.0,240.0,143.0,4131.0,14300.0,180.0,,513,1000,980.5,5260.93,98050,1000,
158,0,48,0,42.529503,249.8859,29.18951988220215,158,5278.531867980957,0.0,0.0,0.05,-5.9914646,0.05,0.0,280.0,158.4,3845.4399999999987,15840.0,160.0,,641,1000,980.0,3588.5,98000,1000,
159,0,49,0,42.52607,250.6723,28.56730890274048,159,5312.327759981155,0.0,0.0,0.05,-5.9914646,0.05,0.0,260.0,160.6,3163.6399999999994,16060.0,160.0,,543,1000,978.69,5453.013899999999,97869,1000,
160,0,32,0,42.52837,251.45401,28.710511684417725,160,5346.106574058533,0.0,0.0,0.05,-5.9914646,0.05,0.0,260.0,167.2,2852.160000000001,16720.0,180.0,,683,1000,987.55,2480.8275000000003,98755,1000,
161,0,36,0,42.560333,252.22995,28.716429233551025,161,5380.114951133728,0.0,0.0,0.05,-5.9914646,0.05,0.0,260.0,169.4,2883.64,16940.0,180.0,,454,1000,963.89,12884.077900000006,96389,1000,
162,0,27,0,42.545208,253.00465,27.99263572692871,162,5413.133854627609,0.0,0.0,0.05,-5.9914646,0.05,0.0,260.0,154.4,3520.64,15440.0,180.0,,531,1000,967.61,8493.497900000002,96761,1000,
163,0,5,0,42.574608,253.77686,29.146795511245728,163,5447.311143159866,0.0,0.0,0.05,-5.9914646,0.05,0.0,260.0,155.4,4174.839999999999,15540.0,220.0,,686,1000,982.02,3147.7996,98202,1000,
164,0,2,0,42.539894,254.54538,28.853221654891968,164,5481.228778123856,0.0,0.0,0.05,-5.9914646,0.05,0.0,260.0,151.4,6466.039999999997,15140.0,240.0,,514,1000,973.19,7280.253899999999,97319,1000,
165,0,44,0,42.58546,255.31204,27.279342889785767,165,5513.550878047943,0.0,0.0,0.05,-5.9914646,0.05,0.0,320.0,158.8,5526.56,15880.0,180.0,,453,1000,959.67,11873.4611,95967,900,
166,0,7,0,42.555927,256.07477,28.441176891326904,166,5546.790640592575,0.0,0.0,0.05,-5.9914646,0.05,0.0,280.0,142.0,7060.0,14200.0,240.0,,556,1000,981.6,4056.66,98160,1000,
167,0,6,0,42.53117,256.83405,28.007972240447998,167,5580.132385730743,0.0,0.0,0.05,-5.9914646,0.05,0.0,260.0,146.0,6468.0,14600.0,240.0,,521,1000,973.77,6813.7770999999975,97377,1000,
168,0,22,0,42.532375,257.5908,28.709035396575928,168,5613.8597276210785,0.0,0.0,0.05,-5.9914646,0.05,0.0,240.0,132.8,7420.159999999998,13280.0,200.0,,501,1000,964.44,10577.2064,96444,1000,
169,0,6,0,42.551254,258.34546,28.078720808029175,169,5646.973654508591,0.0,0.0,0.05,-5.9914646,0.05,0.0,280.0,146.4,6679.039999999999,14640.0,220.0,,474,1000,977.39,7119.277900000002,97739,1000,
170,0,23,0,42.530476,259.0978,26.802876949310303,170,5678.888079404831,0.0,0.0,0.05,-5.9914646,0.05,0.0,260.0,139.4,7075.64,13940.0,200.0,,394,1000,969.66,8583.1844,96966,1000,
171,0,2,0,42.533413,259.84857,28.69238018989563,171,5712.602295160294,0.0,0.0,0.05,-5.9914646,0.05,0.0,260.0,154.4,5216.64,15440.0,240.0,,538,1000,973.61,6487.557899999998,97361,1000,
172,0,9,0,42.5528,260.5954,28.55537700653076,172,5746.286840677261,0.0,0.0,0.05,-5.9914646,0.05,0.0,260.0,155.0,5027.0,15500.0,220.0,,434,1000,980.36,5765.010399999999,98036,1000,
173,0,25,0,42.53426,261.3365,29.09073519706726,173,5780.503217220306,0.0,0.0,0.05,-5.9914646,0.05,0.0,260.0,168.8,3322.56,16880.0,200.0,,537,1000,978.67,5584.3011,97867,947,
174,0,8,0,42.589363,262.07227,27.870245695114136,174,5813.4434978961945,0.0,0.0,0.05,-5.9914646,0.05,0.0,260.0,166.0,2948.0,16600.0,220.0,,482,1000,967.16,8615.434399999996,96716,1000,
175,0,33,0,42.579353,262.80392,29.461942672729492,175,5848.129101276398,0.0,0.0,0.05,-5.9914646,0.05,0.0,260.0,168.4,2921.44,16840.0,180.0,,643,1000,987.77,2460.5970999999995,98777,1000,
176,0,63,0,42.542274,263.53006,29.074491024017334,176,5882.3272161483765,0.0,0.0,0.05,-5.9914646,0.05,0.0,280.0,175.8,3754.3600000000006,17580.0,160.0,,649,1000,991.82,1605.1675999999998,99182,1000,
177,0,17,0,42.55415,264.2544,29.398998022079468,177,5916.9628031253815,0.0,0.0,0.05,-5.9914646,0.05,0.0,260.0,166.4,2975.0400000000013,16640.0,200.0,,591,1000,979.56,4018.586399999999,97956,1000,
178,0,9,0,42.55647,264.97647,29.09182620048523,178,5951.117631196976,0.0,0.0,0.05,-5.9914646,0.05,0.0,280.0,166.8,3985.7599999999993,16680.0,220.0,,575,1000,985.48,4330.409600000001,98548,1000,
179,0,11,0,42.525414,265.69522,29.242736101150513,179,5985.528899908066,0.0,0.0,0.05,-5.9914646,0.05,0.0,280.0,154.4,6160.64,15440.0,220.0,,594,1000,982.64,4956.0304,98264,1000,
180,0,38,0,42.55819,266.41058,28.500163316726685,180,6019.048112630844,0.0,0.0,0.05,-5.9914646,0.05,0.0,260.0,147.4,6021.24,14740.0,180.0,,661,1000,971.67,5428.5810999999985,97167,864,
181,0,10,0,42.580204,267.1229,27.60346245765686,181,6051.371038675308,0.0,0.0,0.05,-5.9914646,0.05,0.0,280.0,152.0,6000.0,15200.0,220.0,,455,1000,962.37,10275.9131,96237,1000,
182,0,33,0,42.56989,267.83258,28.407978773117065,182,6084.898839235306,0.0,0.0,0.05,-5.9914646,0.05,0.0,260.0,153.2,6713.76,15320.0,200.0,,604,1000,970.45,6812.2875,97045,1000,
183,0,6,0,42.595814,268.5401,27.908497095108032,183,6118.00746846199,0.0,0.0,0.05,-5.9914646,0.05,0.0,260.0,165.0,6003.0,16500.0,240.0,,557,1000,970.21,7558.245899999997,97021,1000,
184,0,18,0,42.53729,269.2478,28.988425970077515,184,6152.010879993439,0.0,0.0,0.05,-5.9914646,0.05,0.0,300.0,157.4,7285.24,15740.0,220.0,,530,1000,969.5,5847.83,96950,1000,
185,0,61,0,42.561058,269.95572,28.84876275062561,185,6186.1939861774445,0.0,0.0,0.05,-5.9914646,0.05,0.0,300.0,173.6,5599.039999999999,17360.0,180.0,,541,1000,976.56,5697.1464000000005,97656,822,
186,0,7,0,42.54149,270.6618,28.627158880233765,186,6219.442664861679,0.0,0.0,0.05,-5.9914646,0.05,0.0,280.0,157.2,6248.159999999998,15720.0,240.0,,452,1000,967.45,7903.2075,96745,960,
187,0,15,0,42.608383,271.36475,29.194209337234497,187,6253.551507472992,0.0,0.0,0.05,-5.9914646,0.05,0.0,280.0,177.8,3711.1600000000008,17780.0,220.0,,558,1000,984.55,4128.327500000001,98455,1000,
188,0,59,0,42.52246,272.0654,29.65762734413147,188,6288.317697286606,0.0,0.0,0.05,-5.9914646,0.05,0.0,280.0,181.2,4526.56,18120.0,180.0,,670,1000,986.66,2180.5843999999993,98666,937,
189,0,6,0,42.581005,272.7664,29.49903702735901,189,6322.738514661789,0.0,0.0,0.05,-5.9914646,0.05,0.0,260.0,179.2,3671.36,17920.0,240.0,,644,1000,971.03,5644.2891,97103,1000,
190,0,20,0,42.566696,273.4666,28.5553560256958,190,6356.479921102524,0.0,0.0,0.05,-5.9914646,0.05,0.0,280.0,189.0,2739.0,18900.0,220.0,,573,1000,982.44,3387.246399999999,98244,1000,
191,0,22,0,42.56048,274.16492,28.61629056930542,191,6390.198096752167,0.0,0.0,0.05,-5.9914646,0.05,0.0,300.0,193.0,2779.0,19300.0,220.0,,543,1000,981.05,4455.8475,98105,1000,
192,0,31,0,42.5837,274.85968,29.584572792053223,192,6424.790203332901,0.0,0.0,0.05,-5.9914646,0.05,0.0,260.0,175.6,3204.6399999999994,17560.0,200.0,,694,1000,987.68,2492.3975999999993,98768,960,
193,0,34,0,42.57117,275.5504,29.734171867370605,193,6459.5459856987,0.0,0.0,0.05,-5.9914646,0.05,0.0,260.0,176.2,3829.5600000000004,17620.0,200.0,,696,1000,985.22,2797.0315999999984,98522,953,
194,0,4,0,42.533665,276.23944,28.84629201889038,194,6493.3115293979645,0.0,0.0,0.05,-5.9914646,0.05,0.0,260.0,187.0,3131.0,18700.0,240.0,,699,1000,979.52,3401.8095999999996,97952,1000,
195,0,17,0,42.541126,276.92856,29.329989194869995,195,6527.663788795471,0.0,0.0,0.05,-5.9914646,0.05,0.0,260.0,175.8,4114.360000000001,17580.0,220.0,,731,1000,977.99,4010.6899,97799,1000,
196,0,8,0,42.523502,277.61606,29.36975383758545,196,6562.053153991699,0.0,0.0,0.05,-5.9914646,0.05,0.0,300.0,180.0,3744.0,18000.0,240.0,,688,1000,983.65,2678.1274999999996,98365,1000,
197,0,23,0,42.573368,278.30292,28.503692865371704,197,6595.567930936813,0.0,0.0,0.05,-5.9914646,0.05,0.0,280.0,185.6,3176.64,18560.0,220.0,,645,1000,979.88,4503.665599999999,97988,1000,
198,0,16,0,42.554214,278.98657,28.779075384140015,198,6629.4519464969635,0.0,0.0,0.05,-5.9914646,0.05,0.0,280.0,181.0,3603.0,18100.0,220.0,,680,1000,977.92,4338.633599999999,97792,1000,
199,0,17,0,42.547123,279.66608,29.09569025039673,199,6663.611603021622,0.0,0.0,0.05,-5.9914646,0.05,0.0,260.0,177.4,3365.24,17740.0,220.0,,675,1000,982.6,3214.1600000000008,98260,1000,
200,0,6,0,42.543213,280.3439,29.05947518348694,200,6697.7242884635925,0.0,0.0,0.05,-5.9914646,0.05,0.0,260.0,181.8,3792.7599999999993,18180.0,240.0,,677,1000,980.56,3799.0864,98056,1000,
201,0,23,0,42.560104,281.02194,28.717262506484985,201,6731.459541559219,0.0,0.0,0.05,-5.9914646,0.05,0.0,260.0,181.2,5198.56,18120.0,220.0,,585,1000,977.19,4918.433899999999,97719,1000,
202,0,15,0,42.594517,281.69736,28.830871105194092,202,6765.3003697395325,0.0,0.0,0.05,-5.9914646,0.05,0.0,260.0,180.0,3544.0,18000.0,220.0,,694,1000,988.53,2192.4491000000003,98853,1000,
