,accuracy_avg,accuracy_max,accuracy_min,accuracy_sum,accuracy_unp,accuracy_val,accuracy_var,beta_avg,beta_max,beta_med,beta_min,beta_std,generations,lr_0,lr_1,n_rejected,n_reused,observations_avg,observations_max,observations_min,observations_sum,observations_unp,observations_val,observations_var,return_avg,return_max,return_min,return_sum,return_unp,return_val,return_var,sigma_avg,sigma_max,sigma_med,sigma_min,sigma_std,unp_rank,walltimes,workertimes
624,0.9568599999999999,0.973,0.942,95.68599999999999,0.96,,3.9320400000000065e-05,-5.962061408033583,-2.837997703227727,-5.994870692321164,-7.821412519782703,0.34000650003118504,624,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.15233935415744781,-0.11719182133674622,-0.2002638280391693,-15.233935356140137,-0.13715170323848724,,0.00027654709992930293,0.05074050845764577,0.24195612967014313,0.04991491883993149,0.020026352256536484,0.009158879041019538,20,4752.933056354523,5.074089050292969
625,0.95462,0.971,0.935,95.462,0.967,0.9634,5.4955600000000054e-05,-5.962014483308308,-2.8764876962085033,-5.994961298596201,-7.833577161190658,0.3402894757849127,625,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,10000.0,0.0,-0.15693239867687225,-0.11819495260715485,-0.21148718893527985,-15.69324016571045,-0.12956850230693817,-0.12567158043384552,0.0004262492002453655,0.050741698963821615,0.23734420537948608,0.04991265758872032,0.019904915243387222,0.009170128206406,11,4762.483540773392,6.863597393035889
626,0.9553099999999998,0.968,0.937,95.53099999999998,0.959,,4.385390000000003e-05,-5.961967582369213,-2.8649174389766165,-5.994762477684645,-7.871176200060846,0.3406437868227872,626,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.1556878238916397,-0.12084110826253891,-0.20622581243515015,-15.568781852722168,-0.1355057954788208,,0.0003084495838265866,0.0507428888944401,0.23872125148773193,0.04991761967539787,0.01953420788049698,0.009179984822311209,11,4769.930295228958,4.74015736579895
627,0.9549199999999999,0.971,0.936,95.49199999999999,0.96,,5.729360000000005e-05,-5.961900869509556,-2.707180806870739,-5.994544573562393,-7.9184006592909615,0.34095712217548013,627,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.15817177295684814,-0.11905941367149353,-0.2132200002670288,-15.817177772521973,-0.1416378617286682,,0.0003783595166169107,0.05074458152428269,0.2583111524581909,0.04992305859923363,0.019078364595770836,0.009195045720268882,25,4777.155575752258,4.506441354751587
628,0.95466,0.976,0.939,95.466,0.963,,4.666440000000008e-05,-5.961833921283274,-2.664029638551335,-5.9944381673685125,-7.876591756456697,0.3412832933323902,628,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.15741372108459473,-0.10424428433179855,-0.19314256310462952,-15.741372108459473,-0.13318228721618652,,0.00027174095157533884,0.05074628018257631,0.26394492387771606,0.04992571473121643,0.019481385126709938,0.009218253667310779,10,4784.713408231735,4.866340637207031
629,0.9551599999999998,0.97,0.94,95.51599999999998,0.951,,4.529440000000008e-05,-5.961789479543275,-2.6888911918709217,-5.994739492157169,-7.917788019221385,0.3415998544699594,629,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.1565724015235901,-0.121807761490345,-0.19577205181121826,-15.65723991394043,-0.15031586587429047,,0.0002695053117349744,0.050747407821599734,0.26068419218063354,0.049918193370103836,0.019084209576249123,0.009214390236576837,41,4792.278797388077,4.869704484939575
630,0.95563,0.969,0.935,95.563,0.952,,4.0313100000000026e-05,-5.961709747783114,-2.554563668224933,-5.99451218846931,-7.989604496845465,0.3419384554963249,630,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.1551487296819687,-0.11893131583929062,-0.20300839841365814,-15.514873504638672,-0.17126932740211487,,0.00030236216844059527,0.050749430952001025,0.2787940800189972,0.049923866987228394,0.01841108687222004,0.009250011312651008,83,4799.617759466171,4.664881706237793
631,0.9550999999999996,0.969,0.937,95.50999999999996,0.962,,4.557000000000004e-05,-5.9616271919976045,-2.455206346718701,-5.99426416887634,-7.9498620806058895,0.342251786528388,631,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.15634219348430634,-0.11671189218759537,-0.20813995599746704,-15.6342191696167,-0.16309592127799988,,0.0003193648299202323,0.050751525824804876,0.2929939925670624,0.04993005841970444,0.018780596554279327,0.009282871961718333,65,4807.1326632499695,4.848741769790649
632,0.9544699999999997,0.969,0.94,95.44699999999997,0.953,,3.8369100000000066e-05,-5.961561748812322,-2.52097225072345,-5.993658127661348,-7.778812465855966,0.3424118365039976,632,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.158388152718544,-0.12913359701633453,-0.19452345371246338,-15.838814735412598,-0.13925591111183167,,0.00019213015912100673,0.05075318652272902,0.28351616859436035,0.04994519054889679,0.020457489416003227,0.009300111526311269,8,4814.875244140625,5.091364145278931
633,0.95534,0.972,0.941,95.53399999999999,0.965,,4.502440000000007e-05,-5.961528444746538,-2.540389622594863,-5.993831625869804,-7.826426069022969,0.3427784250145525,633,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.1560802310705185,-0.12652035057544708,-0.20125846564769745,-15.608023643493652,-0.13810256123542786,,0.00023285020142793655,0.050754031673497096,0.2807769179344177,0.04994085803627968,0.019976213574409485,0.00930906337163026,16,4822.623705148697,5.091423273086548
634,0.9558599999999999,0.973,0.939,95.586,0.96,,4.328040000000008e-05,-5.961458190684792,-2.610222098927953,-5.994202989470189,-7.841863152807436,0.34325854973441855,634,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.15431742370128632,-0.11485089361667633,-0.20603664219379425,-15.431742668151855,-0.12351824343204498,,0.00028257278609089553,0.0507558145432479,0.2711424231529236,0.04993158578872681,0.0198226198554039,0.0093276600242292,5,4830.366158723831,5.087845325469971
635,0.95549,0.966,0.942,95.54899999999999,0.966,,3.088990000000006e-05,-5.961348942600524,-2.5894754532259365,-5.994208808894135,-7.871444159915521,0.34370908853909543,635,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.15223757922649384,-0.11954500526189804,-0.1768358200788498,-15.22375774383545,-0.13747839629650116,,0.00015267868002410978,0.05075858710672368,0.27396970987319946,0.04993144050240517,0.01953159086406231,0.00936263412729426,13,4845.5072338581085,4.571122407913208
636,0.9563299999999999,0.974,0.941,95.633,0.967,,4.4481100000000085e-05,-5.961256604594306,-2.5728600437774456,-5.993988428685831,-7.88693570933356,0.34404246593335586,636,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.1545131355524063,-0.12275450676679611,-0.19338355958461761,-15.451313018798828,-0.11905290186405182,,0.0002743233635555953,0.05076093063418838,0.2762552499771118,0.049936942756175995,0.01938088797032833,0.009389806696034201,1,4852.892948389053,4.762708902359009
637,0.9555899999999999,0.971,0.935,95.559,0.966,,5.002189999999999e-05,-5.961184651413662,-2.585907837109384,-5.994847257758355,-7.8171443973359755,0.3443677245051795,637,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.15590880811214447,-0.12096380442380905,-0.20768427848815918,-15.590880393981934,-0.12359078228473663,,0.0003189946583006531,0.05076275687224486,0.2744588553905487,0.04991550371050835,0.02006913535296917,0.009412057329953842,3,4860.235399961472,4.700617074966431
638,0.9566499999999998,0.973,0.941,95.66499999999998,0.973,,3.4227500000000065e-05,-5.961105202514473,-2.551983764163299,-5.995182084614804,-7.781312062579782,0.3446432715871342,638,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.15335115790367126,-0.11153991520404816,-0.18441064655780792,-15.335116386413574,-0.11537577211856842,,0.0002478251117281616,0.050764773434874684,0.2791539430618286,0.049907147884368896,0.020431937649846077,0.009451972803441178,2,4867.544509649277,4.669410228729248
639,0.9560799999999997,0.973,0.936,95.60799999999998,0.954,,4.985360000000005e-05,-5.961048408562963,-2.514989129013574,-5.994514427053343,-7.763117358815334,0.3449451309475329,639,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.15432637929916382,-0.11325901746749878,-0.19698268175125122,-15.432638168334961,-0.14347723126411438,,0.0002884635468944907,0.05076621502138336,0.28436559438705444,0.04992381110787392,0.020618662238121033,0.009471193917754046,22,4874.838539361954,4.635453462600708
640,0.9557199999999998,0.968,0.943,95.57199999999997,0.969,,3.962160000000007e-05,-5.960985005422452,-2.514189014581092,-5.994874871762492,-7.857608397676572,0.3449919713310604,640,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.15481188893318176,-0.11907681822776794,-0.194888636469841,-15.481188774108887,-0.10716130584478378,,0.00025441026082262397,0.050767824415625495,0.28447937965393066,0.04991481453180313,0.01966717652976513,0.009489156145041741,1,4882.0725710392,4.587266206741333
641,0.95424,0.972,0.94,95.42399999999999,0.963,,3.814240000000007e-05,-5.961000635502787,-2.544449439597208,-5.99520821033378,-7.814600013349618,0.34528642796419773,641,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.15947526693344116,-0.11976896971464157,-0.2035524547100067,-15.947526931762695,-0.14382080733776093,,0.0002725633967202157,0.0507674276645888,0.2802075445652008,0.049906495958566666,0.02009468339383602,0.009463314102079609,15,4889.4074447155,4.687044620513916
642,0.95514,0.973,0.938,95.514,0.964,,5.370040000000009e-05,-5.960942598808596,-2.5549628624184644,-5.995086691316165,-7.724576992394613,0.3456929312743777,642,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.15730343759059906,-0.11767102777957916,-0.20430323481559753,-15.73034381866455,-0.12384328991174698,,0.0003734666097443551,0.05076890087280084,0.27873843908309937,0.049909528344869614,0.021019840613007545,0.009477274605335664,5,4896.703215837479,4.643830299377441
643,0.95487,0.973,0.937,95.487,0.951,,4.1633100000000033e-05,-5.9608589629076985,-2.578966499109291,-5.9950980367596145,-7.777136399889287,0.34604900415517126,643,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.15735113620758057,-0.11380510777235031,-0.19884096086025238,-15.735114097595215,-0.1438426822423935,,0.0002904630673583597,0.050771023968573324,0.27541306614875793,0.04990924522280693,0.020474640652537346,0.009504373333414988,25,4903.950555801392,4.589098930358887
644,0.9572299999999998,0.974,0.944,95.72299999999998,0.956,,4.289710000000008e-05,-5.96077301860009,-2.5349197394041987,-5.994716656147961,-7.783568352971282,0.34650798747043043,644,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.15197326242923737,-0.11817687749862671,-0.20475046336650848,-15.197325706481934,-0.16394363343715668,,0.0002775017055682838,0.050773205755701795,0.28154587745666504,0.0499187633395195,0.02040890045464039,0.009537670412464066,76,4911.289443731308,4.66804051399231
645,0.9568799999999998,0.973,0.942,95.68799999999999,0.965,,4.1825600000000076e-05,-5.9606942282567035,-2.4866668466810333,-5.994943535263281,-7.887252888629914,0.3467358670576792,645,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.15256883203983307,-0.11274050176143646,-0.19200049340724945,-15.25688362121582,-0.13812576234340668,,0.00027692210278473794,0.05077520601425997,0.2884211838245392,0.04991310089826584,0.0193778146058321,0.00954670636236625,22,4918.624081134796,4.651597499847412
646,0.9553999999999999,0.968,0.942,95.53999999999999,0.957,,3.608000000000007e-05,-5.960657581379173,-2.4015320324205804,-5.994687104052504,-7.898250655106777,0.34711791540354286,646,0.05,4.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.15468963980674744,-0.12415563315153122,-0.19751256704330444,-15.468963623046875,-0.15030190348625183,,0.0002616893034428358,0.050776136399162085,0.3009635806083679,0.049919500946998596,0.019271550700068474,0.009552131369912757,44,4925.918180704117,4.608916521072388
