,accuracy_avg,accuracy_max,accuracy_min,accuracy_sum,accuracy_unp,accuracy_val,accuracy_var,beta,generations,lr_0,lr_1,n_rejected,n_reused,observations_avg,observations_max,observations_min,observations_sum,observations_unp,observations_val,observations_var,return_avg,return_max,return_min,return_sum,return_unp,return_val,return_var,sigma,unp_rank,walltimes,workertimes
1287,0.9636999999999999,0.98,0.946,96.36999999999999,0.964,,3.993000000000008e-05,-6.5309834480285645,1287,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.13530069589614868,-0.09359472990036011,-0.16809143126010895,-13.530070304870605,-0.12908150255680084,,0.00021281445515342057,0.03826598823070526,34,9696.600843429565,4.757139682769775
1288,0.96359,0.975,0.947,96.359,0.979,,3.316190000000006e-05,-6.518209934234619,1288,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.13548237085342407,-0.10640711337327957,-0.18140001595020294,-13.548236846923828,-0.09179122000932693,,0.00020328375103417784,0.038178157061338425,1,9703.882919073105,4.672027826309204
1289,0.9639599999999998,0.977,0.945,96.39599999999999,0.965,,2.903840000000005e-05,-6.5204339027404785,1289,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.13362988829612732,-0.1090608462691307,-0.18649591505527496,-13.362988471984863,-0.12003858387470245,,0.00017119703989010304,0.03842277079820633,16,9711.000933647156,4.521747827529907
1290,0.96396,0.979,0.952,96.396,0.967,,3.729840000000007e-05,-6.475462913513184,1290,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.13392573595046997,-0.09682977199554443,-0.16962778568267822,-13.392573356628418,-0.12670627236366272,,0.00022856843133922666,0.03838007152080536,32,9718.360741376877,4.770021200180054
1291,0.9638499999999998,0.977,0.949,96.38499999999998,0.982,,4.3447500000000075e-05,-6.501584053039551,1291,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.13699492812156677,-0.10226107388734818,-0.17105144262313843,-13.699493408203125,-0.08468971401453018,,0.00024249083071481436,0.03925283998250961,1,9725.573656082153,4.631649494171143
1292,0.9623800000000001,0.974,0.951,96.23800000000001,0.963,,2.5215600000000037e-05,-6.465671062469482,1292,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.13877397775650024,-0.11218897998332977,-0.17787973582744598,-13.877398490905762,-0.12166101485490799,,0.00014807473053224385,0.0387435108423233,7,9732.812577962875,4.649013519287109
1293,0.96222,0.976,0.949,96.222,0.97,,3.7151600000000066e-05,-6.5306196212768555,1293,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.1382451206445694,-0.10359609127044678,-0.1932046115398407,-13.824512481689453,-0.12848427891731262,,0.00023460299416910857,0.03944548964500427,25,9740.113688707352,4.71057915687561
1294,0.9649099999999998,0.976,0.953,96.49099999999999,0.967,,2.6161900000000052e-05,-6.530795097351074,1294,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.13073612749576569,-0.10692034661769867,-0.16472771763801575,-13.073612213134766,-0.12529051303863525,,0.0001559722877573222,0.038185104727745056,36,9747.335817813873,4.621984243392944
1295,0.9636199999999999,0.979,0.953,96.362,0.967,,3.439560000000006e-05,-6.54299783706665,1295,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.13506248593330383,-0.10132469236850739,-0.16398963332176208,-13.506248474121094,-0.10903662443161011,,0.00015420404088217765,0.03818175196647644,3,9754.674754619598,4.736836194992065
1296,0.96441,0.981,0.948,96.441,0.978,,3.5321900000000066e-05,-6.582156658172607,1296,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.13233043253421783,-0.09903330355882645,-0.16729332506656647,-13.233043670654297,-0.09331205487251282,,0.00019776608678512275,0.03794950246810913,1,9761.91564297676,4.637195348739624
1297,0.9643499999999997,0.979,0.948,96.43499999999997,0.97,,3.5887500000000066e-05,-6.5625996589660645,1297,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.13235822319984436,-0.09244416654109955,-0.16995005309581757,-13.235822677612305,-0.1181882992386818,,0.00019764844910241663,0.03721369802951813,16,9769.250880479813,4.700481176376343
1298,0.9650199999999998,0.977,0.95,96.50199999999998,0.963,,3.289960000000006e-05,-6.502559661865234,1298,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.13241805136203766,-0.10463961958885193,-0.16904929280281067,-13.241805076599121,-0.1143883690237999,,0.00018983695190399885,0.037579379975795746,12,9776.48477602005,4.594171762466431
1299,0.9628499999999999,0.977,0.943,96.28499999999998,0.971,,3.850750000000006e-05,-6.5137939453125,1299,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.137732595205307,-0.10641247779130936,-0.1950748711824417,-13.773260116577148,-0.13067805767059326,,0.0002601273008622229,0.038724616169929504,34,9783.667618989944,4.549123048782349
1300,0.9632200000000001,0.982,0.947,96.322,0.966,0.9716,3.6371600000000064e-05,-6.505035877227783,1300,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,10000.0,0.0,-0.13543649017810822,-0.10034044831991196,-0.18015460669994354,-13.543649673461914,-0.11717096716165543,-0.10593918710947037,0.00020783460058737546,0.03850770369172096,7,9792.53815627098,6.250321626663208
1301,0.9624099999999998,0.976,0.948,96.24099999999997,0.969,,3.3861900000000056e-05,-6.526159763336182,1301,0.05,3.0,0,0,1000.0,1000,1000,100000,1000,,0.0,-0.13747651875019073,-0.10584837198257446,-0.17758674919605255,-13.747652053833008,-0.11298399418592453,,0.0001686934701865539,0.03867669776082039,4,9799.92754983902,4.802149534225464
