,grad_norm,n_rejected,unp_rank,param_norm,workertimes,generations,n_reused,walltimes,baseline_mu,baseline_sigma,sigma_avg,beta_avg,sigma_min,beta_min,sigma_max,beta_max,sigma_med,beta_med,sigma_std,beta_std,lr_0,lr_1,return_min,return_max,return_avg,return_var,return_sum,return_unp,return_val,observations_min,observations_max,observations_avg,observations_var,observations_sum,observations_unp,observations_val
139,2.1332903,0,9,145.83778,28.569400310516357,139,0,4797.685015201569,0.0,0.0,0.050026722,-5.990396022796631,0.049990475,-5.991845607757568,0.050014295,-5.9908928871154785,0.049999937,-5.991466999053955,2.1636592e-06,8.673996e-05,1.0,1.0,0.0,260.0,155.8,2546.3600000000006,15580.0,220.0,,588,1000,961.91,7072.821899999998,96191,1000,
140,2.1333153,0,33,145.93893,28.779061794281006,140,0,4832.567108631134,0.0,0.0,0.050026722,-5.990396022796631,0.049990486,-5.99184513092041,0.050014257,-5.990894317626953,0.049999937,-5.991466999053955,2.1685034e-06,8.693397e-05,1.0,1.0,0.0,240.0,149.6,2443.84,14960.0,160.0,,660,1000,983.51,2827.3298999999997,98351,887,
141,2.1314626,0,7,146.03906,28.373908281326294,141,0,4866.763790369034,0.0,0.0,0.050026722,-5.990396022796631,0.049990498,-5.991844654083252,0.050014235,-5.9908952713012695,0.049999937,-5.991466999053955,2.173356e-06,8.712798e-05,1.0,1.0,0.0,280.0,154.8,2684.9599999999996,15480.0,220.0,,509,1000,965.53,8905.129100000002,96553,1000,
142,2.133627,0,1,146.13911,28.837794065475464,142,0,4901.524181365967,0.0,0.0,0.050026722,-5.990396022796631,0.049990524,-5.9918437004089355,0.050014246,-5.990894794464111,0.049999937,-5.991466999053955,2.1782064e-06,8.732101e-05,1.0,1.0,0.0,240.0,155.0,2275.0,15500.0,240.0,,614,1000,975.24,5317.222399999999,97524,1000,
143,2.134138,0,11,146.23521,29.209258317947388,143,0,4936.675725221634,0.0,0.0,0.050026722,-5.990396022796631,0.049990557,-5.991842269897461,0.050014257,-5.990894317626953,0.049999937,-5.991466999053955,2.183031e-06,8.751301e-05,1.0,1.0,0.0,280.0,163.2,2869.7599999999993,16320.0,220.0,,609,1000,968.42,6826.883599999998,96842,1000,
144,2.132711,0,1,146.3286,29.137526512145996,144,0,4972.430570840836,0.0,0.0,0.050026722,-5.990396022796631,0.049990606,-5.991840362548828,0.05001428,-5.990893363952637,0.049999937,-5.991466999053955,2.187831e-06,8.770427e-05,1.0,1.0,0.0,240.0,166.4,1775.04,16640.0,240.0,,567,1000,978.09,4046.7019000000005,97809,1000,
145,2.1347797,0,6,146.41843,28.62935972213745,145,0,5007.233937740326,0.0,0.0,0.050026722,-5.990396022796631,0.049990617,-5.99183988571167,0.050014317,-5.990891933441162,0.049999937,-5.991466999053955,2.1926123e-06,8.789512e-05,1.0,1.0,0.0,280.0,153.8,3253.56,15380.0,220.0,,544,1000,972.33,7618.021100000002,97233,998,
146,2.130749,0,1,146.5056,28.991596460342407,146,0,5042.330317020416,0.0,0.0,0.050026726,-5.990396022796631,0.049990557,-5.991842269897461,0.050014343,-5.990890979766846,0.049999937,-5.991466999053955,2.1973826e-06,8.808503e-05,1.0,1.0,0.0,240.0,150.2,2611.9600000000005,15020.0,240.0,,439,1000,981.9,5023.909999999999,98190,1000,
147,2.1336796,0,6,146.59415,28.50252342224121,147,0,5076.973895549774,0.0,0.0,0.050026726,-5.990396022796631,0.049990486,-5.99184513092041,0.050014343,-5.990890979766846,0.049999937,-5.991466999053955,2.2021306e-06,8.827461e-05,1.0,1.0,0.0,240.0,158.0,2844.0,15800.0,220.0,,683,1000,976.51,3625.2298999999994,97651,1000,
148,2.1337173,0,7,146.6841,29.24998450279236,148,0,5112.169419765472,0.0,0.0,0.050026726,-5.990396022796631,0.049990427,-5.991847515106201,0.050014343,-5.990890979766846,0.049999937,-5.991466999053955,2.206869e-06,8.846361e-05,1.0,1.0,0.0,260.0,152.2,3127.160000000001,15220.0,220.0,,533,1000,975.16,6189.034400000001,97516,1000,
149,2.1365151,0,11,146.7722,29.464019536972046,149,0,5147.808310985565,0.0,0.0,0.050026733,-5.990395545959473,0.04999038,-5.991849422454834,0.050014332,-5.990891456604004,0.049999937,-5.991466999053955,2.2115942e-06,8.865175e-05,1.0,1.0,0.0,260.0,140.0,4696.0,14000.0,220.0,,476,1000,958.76,9533.402399999999,95876,1000,
150,2.131482,0,14,146.85684,28.05348300933838,150,0,5182.046439647675,0.0,0.0,0.050026733,-5.990395545959473,0.04999033,-5.991851329803467,0.050014354,-5.9908905029296875,0.049999937,-5.991466999053955,2.2163006e-06,8.8839726e-05,1.0,1.0,0.0,260.0,145.0,4219.0,14500.0,200.0,,407,1000,953.35,11063.4075,95335,1000,
151,2.1325624,0,19,146.938,28.2725989818573,151,0,5216.328900575638,0.0,0.0,0.050026733,-5.990395545959473,0.049990296,-5.991852760314941,0.050014365,-5.990890026092529,0.049999937,-5.991466999053955,2.2210004e-06,8.9027846e-05,1.0,1.0,0.0,280.0,144.2,4874.360000000001,14420.0,200.0,,581,1000,963.09,7667.201899999999,96309,1000,
152,2.1321342,0,22,147.01836,28.876089811325073,152,0,5251.1477472782135,0.0,0.0,0.050026733,-5.990395545959473,0.049990248,-5.991854667663574,0.050014388,-5.990889072418213,0.049999937,-5.991466999053955,2.2257016e-06,8.9215304e-05,1.0,1.0,0.0,260.0,141.4,3714.04,14140.0,180.0,,613,1000,968.34,4973.8044,96834,1000,
153,2.1314347,0,4,147.09482,29.38395118713379,153,0,5286.560054063797,0.0,0.0,0.050026737,-5.990395545959473,0.049990214,-5.991856098175049,0.05001441,-5.9908881187438965,0.049999937,-5.991466999053955,2.2303886e-06,8.940223e-05,1.0,1.0,0.0,260.0,152.2,4071.1600000000017,15220.0,240.0,,676,1000,982.91,3559.8018999999995,98291,1000,
154,2.1338902,0,17,147.16754,28.27000617980957,154,0,5320.786507844925,0.0,0.0,0.050026737,-5.990395545959473,0.04999019,-5.991857051849365,0.050014436,-5.99088716506958,0.049999937,-5.991466999053955,2.2350637e-06,8.958829e-05,1.0,1.0,0.0,260.0,136.6,4512.44,13660.0,200.0,,580,1000,972.65,7006.267499999998,97265,1000,
155,2.1322021,0,3,147.23814,28.75710368156433,155,0,5355.576553344727,0.0,0.0,0.050026737,-5.990395545959473,0.0499902,-5.991856575012207,0.050014462,-5.990886211395264,0.049999937,-5.991466999053955,2.2397123e-06,8.977452e-05,1.0,1.0,0.0,260.0,151.4,2834.0400000000004,15140.0,240.0,,573,1000,979.48,4385.069600000001,97948,1000,
156,2.13249,0,35,147.3083,27.730372428894043,156,0,5389.280949115753,0.0,0.0,0.050026737,-5.990395545959473,0.04999019,-5.991857051849365,0.050014507,-5.990884304046631,0.049999937,-5.991466999053955,2.244369e-06,8.996044e-05,1.0,1.0,0.0,260.0,143.8,3941.5600000000013,14380.0,160.0,,522,1000,966.4,9489.259999999998,96640,922,
157,2.1323187,0,2,147.37595,29.401769876480103,157,0,5424.473543643951,0.0,0.0,0.05002674,-5.9903950691223145,0.04999019,-5.991857051849365,0.050014555,-5.990882396697998,0.049999937,-5.991466999053955,2.249017e-06,9.014584e-05,1.0,1.0,20.0,240.0,152.2,2367.1600000000003,15220.0,220.0,,757,1000,987.65,2122.4274999999993,98765,1000,
158,2.133782,0,6,147.44026,29.657599925994873,158,0,5460.060973405838,0.0,0.0,0.05002674,-5.9903950691223145,0.049990177,-5.991857528686523,0.05001464,-5.990879058837891,0.049999937,-5.991466999053955,2.253654e-06,9.033056e-05,1.0,1.0,0.0,240.0,159.0,1915.0,15900.0,220.0,,417,1000,967.2,7733.18,96720,1000,
159,2.1328673,0,5,147.50464,28.842089653015137,159,0,5494.840298175812,0.0,0.0,0.050026745,-5.9903950691223145,0.04999014,-5.991858959197998,0.050014697,-5.9908766746521,0.049999937,-5.991466999053955,2.25827e-06,9.051474e-05,1.0,1.0,40.0,240.0,157.2,1776.16,15720.0,220.0,,571,1000,975.92,5521.993600000001,97592,1000,
160,2.1335943,0,1,147.5679,27.973531007766724,160,0,5528.786128997803,0.0,0.0,0.050026745,-5.9903950691223145,0.049990106,-5.991860389709473,0.050014734,-5.990875244140625,0.049999937,-5.991466999053955,2.2628744e-06,9.069874e-05,1.0,1.0,0.0,240.0,154.6,3334.8399999999992,15460.0,260.0,,462,1000,969.64,9249.1704,96964,1000,
161,2.132718,0,7,147.62808,29.333281755447388,161,0,5564.164757013321,0.0,0.0,0.050026745,-5.9903950691223145,0.04999007,-5.991861820220947,0.05001476,-5.990874290466309,0.049999937,-5.991466999053955,2.2674753e-06,9.0882975e-05,1.0,1.0,0.0,260.0,161.0,2507.0,16100.0,220.0,,848,1000,988.11,1293.1379,98811,1000,
162,2.1349103,0,20,147.68735,29.101035356521606,162,0,5600.04003238678,0.0,0.0,0.050026752,-5.990394592285156,0.049990047,-5.991862773895264,0.05001477,-5.99087381362915,0.049999937,-5.991466999053955,2.2720806e-06,9.1067144e-05,1.0,1.0,0.0,240.0,161.6,2813.44,16160.0,200.0,,420,1000,977.22,6551.691599999998,97722,1000,
163,2.133117,0,9,147.74438,29.378745794296265,163,0,5635.437782526016,0.0,0.0,0.050026752,-5.990394592285156,0.049990047,-5.991862773895264,0.05001477,-5.99087381362915,0.049999937,-5.991466999053955,2.2766849e-06,9.125108e-05,1.0,1.0,0.0,260.0,159.2,2391.3600000000006,15920.0,220.0,,576,1000,974.92,4569.1736,97492,1000,
164,2.1324875,0,9,147.8018,29.02064609527588,164,0,5670.4232313632965,0.0,0.0,0.050026752,-5.990394592285156,0.049990032,-5.991863250732422,0.05001477,-5.99087381362915,0.049999937,-5.991466999053955,2.2812824e-06,9.143496e-05,1.0,1.0,0.0,260.0,165.4,2238.84,16540.0,220.0,,767,1000,990.61,1099.3578999999997,99061,1000,
165,2.133353,0,26,147.85822,29.482706785202026,165,0,5705.849728345871,0.0,0.0,0.050026756,-5.990394592285156,0.049990032,-5.991863250732422,0.050014783,-5.990873336791992,0.049999937,-5.991466999053955,2.2858808e-06,9.1617796e-05,1.0,1.0,0.0,260.0,177.2,1872.16,17720.0,200.0,,687,1000,987.82,2270.9876000000004,98782,996,
166,2.133197,0,1,147.915,28.823877573013306,166,0,5740.619878053665,0.0,0.0,0.050026756,-5.990394592285156,0.04999002,-5.99186372756958,0.05001482,-5.990871906280518,0.049999937,-5.991466999053955,2.290452e-06,9.180006e-05,1.0,1.0,0.0,260.0,157.8,2223.16,15780.0,260.0,,520,1000,986.03,3359.9690999999993,98603,1000,
167,2.1324625,0,18,147.97113,28.965131759643555,167,0,5775.517170667648,0.0,0.0,0.050026756,-5.990394592285156,0.04999002,-5.99186372756958,0.050014876,-5.990869522094727,0.049999937,-5.991466999053955,2.2950085e-06,9.1981965e-05,1.0,1.0,0.0,260.0,158.8,2526.56,15880.0,200.0,,472,1000,979.69,5439.9539,97969,1000,
168,2.1318185,0,6,148.0257,28.282190561294556,168,0,5810.063106060028,0.0,0.0,0.050026756,-5.990394592285156,0.049990032,-5.991863250732422,0.05001495,-5.990866661071777,0.049999937,-5.991466999053955,2.2995582e-06,9.2163675e-05,1.0,1.0,100.0,260.0,166.0,1676.0,16600.0,220.0,,746,1000,983.04,2624.7384,98304,1000,
169,2.132439,0,2,148.07547,29.117202043533325,169,0,5845.3331418037415,0.0,0.0,0.05002676,-5.990394592285156,0.049990047,-5.991862773895264,0.05001501,-5.990864276885986,0.049999937,-5.991466999053955,2.3040984e-06,9.23453e-05,1.0,1.0,0.0,260.0,155.2,2440.9600000000005,15520.0,240.0,,619,1000,976.97,5409.089099999999,97697,1000,
170,2.1316965,0,2,148.12137,29.142433881759644,170,0,5880.461066484451,0.0,0.0,0.050026756,-5.990394592285156,0.049990032,-5.991863250732422,0.050015043,-5.990862846374512,0.049999937,-5.991466999053955,2.3086411e-06,9.2526265e-05,1.0,1.0,40.0,260.0,158.4,2485.44,15840.0,240.0,,690,1000,982.03,3307.8691000000003,98203,1000,
171,2.1339529,0,13,148.16562,29.276057481765747,171,0,5915.828327655792,0.0,0.0,0.05002676,-5.990394592285156,0.04999001,-5.991864204406738,0.050015092,-5.990860939025879,0.049999937,-5.991466999053955,2.3131647e-06,9.270643e-05,1.0,1.0,0.0,240.0,167.6,2534.2400000000007,16760.0,220.0,,635,1000,990.17,1863.9811000000002,99017,1000,
172,2.1328342,0,1,148.21213,29.337032318115234,172,0,5951.226999759674,0.0,0.0,0.05002676,-5.990394592285156,0.04999,-5.9918646812438965,0.05001514,-5.990859031677246,0.049999937,-5.991466999053955,2.31767e-06,9.288644e-05,1.0,1.0,0.0,260.0,152.2,3303.160000000001,15220.0,260.0,,655,1000,985.73,2556.9570999999996,98573,1000,
173,2.1323538,0,7,148.25931,29.741557121276855,173,0,5986.918767213821,0.0,0.0,0.05002676,-5.990394592285156,0.049989987,-5.991865158081055,0.050015174,-5.9908576011657715,0.049999937,-5.991466999053955,2.3221676e-06,9.3066206e-05,1.0,1.0,0.0,280.0,154.8,3220.9599999999996,15480.0,220.0,,826,1000,989.57,1083.1051,98957,1000,
174,2.1335926,0,7,148.30612,29.398573875427246,174,0,6022.27731347084,0.0,0.0,0.05002676,-5.990394592285156,0.04998994,-5.9918670654296875,0.0500152,-5.990856647491455,0.049999937,-5.991466999053955,2.3266632e-06,9.324531e-05,1.0,1.0,0.0,280.0,159.0,3299.0,15900.0,220.0,,723,1000,988.23,1655.0971,98823,1000,
175,2.1315615,0,17,148.35081,27.470528841018677,175,0,6055.686049699783,0.0,0.0,0.05002676,-5.990394592285156,0.04998989,-5.99186897277832,0.050015226,-5.990855693817139,0.049999937,-5.991466999053955,2.33114e-06,9.342473e-05,1.0,1.0,0.0,240.0,157.6,2234.2400000000007,15760.0,200.0,,374,1000,974.68,7121.3175999999985,97468,1000,
176,2.131254,0,7,148.39594,28.72451877593994,176,0,6090.2619025707245,0.0,0.0,0.050026763,-5.990394115447998,0.049989864,-5.991869926452637,0.05001526,-5.990854263305664,0.049999937,-5.991466999053955,2.3356258e-06,9.3604256e-05,1.0,1.0,0.0,260.0,164.2,3202.3600000000006,16420.0,220.0,,466,1000,970.6,9935.439999999999,97060,1000,
177,2.1310318,0,1,148.43806,28.566444158554077,177,0,6124.852298736572,0.0,0.0,0.050026763,-5.990394115447998,0.049989864,-5.991869926452637,0.05001527,-5.990853786468506,0.049999937,-5.991466999053955,2.3401135e-06,9.378344e-05,1.0,1.0,0.0,260.0,171.0,2243.0,17100.0,260.0,,569,1000,981.59,4259.961899999999,98159,1000,
178,2.1320128,0,8,148.47919,29.300330877304077,178,0,6160.088771820068,0.0,0.0,0.050026763,-5.990394115447998,0.049989853,-5.991870403289795,0.05001526,-5.990854263305664,0.049999937,-5.991466999053955,2.3445923e-06,9.396251e-05,1.0,1.0,0.0,260.0,162.8,2592.16,16280.0,220.0,,748,1000,991.12,1362.4856,99112,1000,
179,2.133075,0,5,148.52144,28.377139568328857,179,0,6194.409630537033,0.0,0.0,0.050026763,-5.990394115447998,0.049989842,-5.991870880126953,0.05001525,-5.990854740142822,0.049999937,-5.991466999053955,2.3490682e-06,9.4140894e-05,1.0,1.0,60.0,240.0,162.6,1669.2400000000007,16260.0,220.0,,551,1000,975.12,5535.6255999999985,97512,1000,
180,2.1322029,0,18,148.56418,29.152443170547485,180,0,6230.268155097961,0.0,0.0,0.050026774,-5.99039363861084,0.049989842,-5.991870880126953,0.050015237,-5.9908552169799805,0.049999937,-5.991466999053955,2.3535279e-06,9.431967e-05,1.0,1.0,0.0,260.0,169.8,2011.9600000000005,16980.0,200.0,,581,1000,985.09,3780.441900000001,98509,1000,
181,2.1307392,0,5,148.60695,30.13275957107544,181,0,6266.460462331772,0.0,0.0,0.050026774,-5.99039363861084,0.04998982,-5.9918718338012695,0.050015226,-5.990855693817139,0.049999937,-5.991466999053955,2.3579987e-06,9.449792e-05,1.0,1.0,40.0,240.0,172.8,1620.16,17280.0,220.0,,711,1000,981.64,3193.4104,98164,1000,
182,2.133295,0,1,148.65088,28.504063367843628,182,0,6300.926868200302,0.0,0.0,0.050026774,-5.99039363861084,0.049989797,-5.991872787475586,0.05001521,-5.990856170654297,0.049999937,-5.991466999053955,2.3624548e-06,9.4675604e-05,1.0,1.0,0.0,260.0,165.6,2248.6399999999994,16560.0,260.0,,657,1000,987.15,2967.4274999999993,98715,1000,
183,2.1333468,0,17,148.69179,27.13218092918396,183,0,6334.039603710175,0.0,0.0,0.05002678,-5.99039363861084,0.049989797,-5.991872787475586,0.05001519,-5.990857124328613,0.049999937,-5.991466999053955,2.3668965e-06,9.48531e-05,1.0,1.0,0.0,240.0,162.2,2247.16,16220.0,200.0,,452,1000,972.26,9230.3324,97226,1000,
184,2.1314466,0,9,148.73122,28.385623693466187,184,0,6368.387341976166,0.0,0.0,0.05002678,-5.99039363861084,0.049989797,-5.991872787475586,0.050015163,-5.99085807800293,0.049999937,-5.991466999053955,2.371335e-06,9.502973e-05,1.0,1.0,0.0,260.0,160.2,2635.96,16020.0,220.0,,457,1000,959.35,12621.3875,95935,1000,
185,2.133065,0,2,148.77028,28.97071933746338,185,0,6403.3451182842255,0.0,0.0,0.05002678,-5.99039363861084,0.04998982,-5.9918718338012695,0.05001514,-5.990859031677246,0.049999937,-5.991466999053955,2.3757493e-06,9.520605e-05,1.0,1.0,20.0,260.0,160.2,1835.9600000000003,16020.0,240.0,,647,1000,982.49,3062.669899999999,98249,1000,
186,2.1333966,0,9,148.80743,28.675028324127197,186,0,6438.008433818817,0.0,0.0,0.05002678,-5.99039363861084,0.049989797,-5.991872787475586,0.05001513,-5.990859508514404,0.049999937,-5.991466999053955,2.3801574e-06,9.538175e-05,1.0,1.0,0.0,240.0,150.0,3404.0,15000.0,220.0,,480,1000,963.47,9527.429100000001,96347,1000,
187,2.1337805,0,8,148.84474,29.461161613464355,187,0,6473.519635438919,0.0,0.0,0.05002678,-5.99039363861084,0.049989734,-5.991875171661377,0.05001514,-5.990859031677246,0.049999937,-5.991466999053955,2.3845516e-06,9.5557785e-05,1.0,1.0,0.0,260.0,155.4,2470.84,15540.0,220.0,,378,1000,974.79,7053.625900000002,97479,1000,
188,2.1330426,0,7,148.87999,28.864696979522705,188,0,6508.381274700165,0.0,0.0,0.05002678,-5.99039363861084,0.04998969,-5.99187707901001,0.05001515,-5.990858554840088,0.049999937,-5.991466999053955,2.388951e-06,9.573323e-05,1.0,1.0,0.0,260.0,137.8,3167.160000000001,13780.0,200.0,,524,1000,974.37,5870.213100000002,97437,1000,
189,2.131345,0,4,148.91412,27.829108953475952,189,0,6542.076746225357,0.0,0.0,0.05002679,-5.990393161773682,0.04998963,-5.991879463195801,0.0500152,-5.990856647491455,0.049999937,-5.991466999053955,2.3933367e-06,9.590848e-05,1.0,1.0,0.0,240.0,149.4,2427.6399999999994,14940.0,220.0,,567,1000,963.78,8133.8316,96378,1000,
190,2.1338568,0,16,148.94981,27.168705940246582,190,0,6575.228715658188,0.0,0.0,0.05002679,-5.990393161773682,0.049989592,-5.991880893707275,0.05001521,-5.990856170654297,0.049999937,-5.991466999053955,2.3977195e-06,9.608319e-05,1.0,1.0,20.0,280.0,155.8,2554.36,15580.0,200.0,,574,1000,968.98,7686.899600000001,96898,874,
191,2.1340942,0,6,148.98447,27.826932668685913,191,0,6608.7617819309235,0.0,0.0,0.05002679,-5.990393161773682,0.049989544,-5.991882801055908,0.050015226,-5.990855693817139,0.049999937,-5.991466999053955,2.4020871e-06,9.62586e-05,1.0,1.0,0.0,260.0,147.6,2790.24,14760.0,220.0,,578,1000,969.64,6196.590399999999,96964,969,
192,2.1317527,0,9,149.0171,29.542809009552002,192,0,6644.225232839584,0.0,0.0,0.05002679,-5.990393161773682,0.049989473,-5.991885662078857,0.05001521,-5.990856170654297,0.049999937,-5.991466999053955,2.406471e-06,9.643357e-05,1.0,1.0,0.0,260.0,155.8,2442.36,15580.0,220.0,,611,1000,990.65,2591.5074999999983,99065,1000,
193,2.133359,0,17,149.05139,28.90610980987549,193,0,6679.108585834503,0.0,0.0,0.05002679,-5.990393161773682,0.049989425,-5.99188756942749,0.05001519,-5.990857124328613,0.049999937,-5.991466999053955,2.4108444e-06,9.6607655e-05,1.0,1.0,0.0,260.0,155.0,2723.0,15500.0,200.0,,525,1000,977.02,5403.7396,97702,914,
194,2.1332712,0,6,149.0858,29.280022859573364,194,0,6714.195217132568,0.0,0.0,0.05002679,-5.990393161773682,0.04998938,-5.991889476776123,0.050015163,-5.99085807800293,0.049999937,-5.991466999053955,2.4151977e-06,9.678116e-05,1.0,1.0,0.0,260.0,148.8,3050.56,14880.0,220.0,,635,1000,975.35,5307.7675,97535,965,
195,2.133507,0,7,149.12128,29.25748372077942,195,0,6749.34739279747,0.0,0.0,0.05002679,-5.990393161773682,0.049989343,-5.991890907287598,0.05001514,-5.990859031677246,0.049999937,-5.991466999053955,2.4195358e-06,9.695381e-05,1.0,1.0,0.0,240.0,155.4,2334.84,15540.0,200.0,,439,1000,976.08,6384.113599999999,97608,1000,
196,2.1317604,0,15,149.15613,29.335437774658203,196,0,6784.668410539627,0.0,0.0,0.050026797,-5.990393161773682,0.04998933,-5.991891384124756,0.050015092,-5.990860939025879,0.049999937,-5.991466999053955,2.4238525e-06,9.7125856e-05,1.0,1.0,0.0,260.0,160.0,2600.0,16000.0,200.0,,501,1000,980.97,4416.9291,98097,1000,
197,2.1336298,0,20,149.18887,30.244065523147583,197,0,6820.858391284943,0.0,0.0,0.05002679,-5.990393161773682,0.049989305,-5.991892337799072,0.05001506,-5.9908623695373535,0.049999937,-5.991466999053955,2.4281528e-06,9.7297234e-05,1.0,1.0,60.0,260.0,171.2,1618.56,17120.0,200.0,,663,1000,984.71,3094.845899999999,98471,918,
198,2.1329877,0,11,149.22064,29.215047359466553,198,0,6856.554983377457,0.0,0.0,0.050026797,-5.990393161773682,0.049989283,-5.991893291473389,0.05001501,-5.990864276885986,0.049999937,-5.991466999053955,2.4324384e-06,9.746875e-05,1.0,1.0,20.0,240.0,163.0,1315.0,16300.0,200.0,,543,1000,975.16,5541.2744,97516,1000,
199,2.1311395,0,15,149.24887,29.02454137802124,199,0,6891.571738004684,0.0,0.0,0.050026797,-5.990393161773682,0.0499892,-5.991896629333496,0.05001496,-5.990866184234619,0.049999937,-5.991466999053955,2.4367246e-06,9.764008e-05,1.0,1.0,0.0,260.0,150.4,2675.8399999999992,15040.0,200.0,,377,1000,973.19,8156.5939,97319,1000,
200,2.1334667,0,3,149.27762,28.921698570251465,200,0,6926.462804079056,0.0,0.0,0.050026797,-5.990393161773682,0.049989115,-5.9918999671936035,0.050014902,-5.99086856842041,0.049999937,-5.991466999053955,2.4410106e-06,9.781144e-05,1.0,1.0,100.0,240.0,157.2,1464.1599999999996,15720.0,220.0,,696,1000,984.28,3034.4616000000005,98428,1000,
201,2.1341307,0,2,149.30879,29.249152660369873,201,0,6961.655776023865,0.0,0.0,0.050026797,-5.990393161773682,0.049989033,-5.991903305053711,0.050014853,-5.990870475769043,0.049999937,-5.991466999053955,2.4452925e-06,9.7982615e-05,1.0,1.0,20.0,260.0,157.8,1623.16,15780.0,240.0,,633,1000,977.1,3531.17,97710,1000,
202,2.1342359,0,11,149.33826,28.7813560962677,202,0,6996.752786874771,0.0,0.0,0.050026797,-5.990393161773682,0.049988948,-5.991906642913818,0.05001482,-5.990871906280518,0.049999937,-5.991466999053955,2.4495703e-06,9.815319e-05,1.0,1.0,0.0,260.0,154.2,2194.36,15420.0,200.0,,550,1000,963.67,8386.0011,96367,1000,
203,2.1319551,0,13,149.36684,28.833635091781616,203,0,7031.706593751907,0.0,0.0,0.050026797,-5.990393161773682,0.049988866,-5.991909980773926,0.050014805,-5.990872383117676,0.049999937,-5.991466999053955,2.4538354e-06,9.83231e-05,1.0,1.0,0.0,260.0,158.2,2096.7599999999993,15820.0,200.0,,530,1000,974.44,5774.2464,97444,1000,
204,2.1344235,0,14,149.3952,28.59514284133911,204,0,7066.355711936951,0.0,0.0,0.050026797,-5.990393161773682,0.049988795,-5.991912841796875,0.05001482,-5.990871906280518,0.049999937,-5.991466999053955,2.458084e-06,9.849229e-05,1.0,1.0,0.0,240.0,148.0,2816.0,14800.0,200.0,,442,1000,966.34,9100.264400000004,96634,1000,
205,2.1345072,0,13,149.42285,28.651451587677002,205,0,7100.972990036011,0.0,0.0,0.0500268,-5.990392684936523,0.04998872,-5.991915702819824,0.05001482,-5.990871906280518,0.049999937,-5.991466999053955,2.4623153e-06,9.8660996e-05,1.0,1.0,0.0,260.0,149.8,3139.96,14980.0,200.0,,651,1000,971.25,4841.9475,97125,1000,
206,2.1330078,0,5,149.4467,29.342703342437744,206,0,7136.322900295258,0.0,0.0,0.0500268,-5.990392684936523,0.04998865,-5.991918563842773,0.050014794,-5.990872859954834,0.049999937,-5.991466999053955,2.4665324e-06,9.882975e-05,1.0,1.0,0.0,260.0,141.8,3496.7599999999993,14180.0,220.0,,437,1000,968.61,10970.3979,96861,1000,
207,2.1334152,0,4,149.47292,29.47885036468506,207,0,7171.7654185295105,0.0,0.0,0.0500268,-5.990392684936523,0.04998858,-5.991921424865723,0.05001477,-5.99087381362915,0.049999937,-5.991466999053955,2.470751e-06,9.89981e-05,1.0,1.0,0.0,240.0,150.8,2731.36,15080.0,220.0,,555,1000,974.99,5533.949899999999,97499,1000,
208,2.1330266,0,63,149.49818,27.052306652069092,208,0,7204.781157493591,0.0,0.0,0.0500268,-5.990392684936523,0.04998852,-5.991923809051514,0.050014745,-5.990874767303467,0.049999937,-5.991466999053955,2.4749597e-06,9.9166085e-05,1.0,1.0,20.0,260.0,154.8,2644.96,15480.0,140.0,,588,1000,972.03,5286.429100000001,97203,798,
209,2.1320136,0,8,149.52252,27.960907697677612,209,0,7238.282719373703,0.0,0.0,0.0500268,-5.990392684936523,0.049988486,-5.991925239562988,0.050014745,-5.990874767303467,0.049999937,-5.991466999053955,2.4791589e-06,9.933357e-05,1.0,1.0,0.0,260.0,152.6,2813.240000000001,15260.0,220.0,,631,1000,979.64,3980.630400000001,97964,1000,
210,2.1344328,0,35,149.54726,28.82910180091858,210,0,7273.221744298935,0.0,0.0,0.05002681,-5.990392208099365,0.049988475,-5.9919257164001465,0.050014745,-5.990874767303467,0.049999952,-5.991466522216797,2.4833462e-06,9.950164e-05,1.0,1.0,0.0,260.0,159.0,2723.0,15900.0,180.0,,517,1000,972.74,5623.0124,97274,1000,
211,2.1325877,0,5,149.5702,29.3959801197052,211,0,7308.556946754456,0.0,0.0,0.05002681,-5.990392208099365,0.04998846,-5.991926193237305,0.050014734,-5.990875244140625,0.049999952,-5.991466522216797,2.4875485e-06,9.9669196e-05,1.0,1.0,0.0,240.0,163.2,2421.7599999999998,16320.0,220.0,,613,1000,984.3,2674.289999999999,98430,1000,
212,2.133766,0,2,149.59256,29.720337867736816,212,0,7344.385151147842,0.0,0.0,0.05002681,-5.990392208099365,0.049988437,-5.991927146911621,0.050014723,-5.990875720977783,0.049999952,-5.991466522216797,2.4917367e-06,9.983595e-05,1.0,1.0,20.0,260.0,158.2,1872.7599999999993,15820.0,240.0,,636,1000,982.6,3301.82,98260,1000,
213,2.134354,0,7,149.61354,29.49559760093689,213,0,7379.976700305939,0.0,0.0,0.05002681,-5.990392208099365,0.049988423,-5.991927623748779,0.050014734,-5.990875244140625,0.049999937,-5.991466999053955,2.4959068e-06,0.000100002624,1.0,1.0,0.0,260.0,157.0,2659.0,15700.0,220.0,,544,1000,974.43,4718.8451000000005,97443,1000,
